season,driver,race_name,round,circuit_type,team,finishing_position,race_status,avg_race_pace,clean_air_avg_race_pace,grid_avg_race_pace,pace_delta_to_grid,pace_zscore_vs_grid,pace_score_vs_grid,pace_score_0_100,top_speed,cornering_speed,top_speed_rank,corner_speed_rank,drag_index,avg_stint_length,stints_soft,stints_medium,stints_hard,deg_soft_slope,deg_medium_slope,deg_hard_slope,dropoff_soft,dropoff_medium,dropoff_hard,avg_throttle_pct,avg_speed,traffic_lap_pct,avg_interval_to_car_ahead,clean_air_pace_advantage
2024,STR,Jeddah,2,Street,Aston Martin,19.0,Retired,95.79475,,98.0130720998926,-2.218322099892603,-2.3729430387308885,2.3729430387308885,94.73684210526316,312.0,73.0,19.0,1.0,18.0,4.0,0,1,0,,-0.1657000000000145,,,-0.5339999999999918,,72.86803503527887,228.68017365623328,1.0,2.166,
2024,TSU,Jeddah,2,Street,RB,15.0,Lapped,98.88072916666668,99.455125,98.0130720998926,0.8676570667740862,0.9281342852360837,-0.9281342852360837,15.789473684210531,341.0,39.0,3.0,2.0,1.0,24.0,0,1,1,,4.918057142857129,-0.5148251357264377,,34.04099999999998,-86.00200000000001,68.0626259678276,222.05564105686707,0.9583333333333334,1.4580595238095237,0.5743958333333126
2024,VER,Jeddah,2,Street,Red Bull,1.0,Finished,96.89322448979595,,98.0130720998926,-1.1198476100966417,-1.197902951490633,1.197902951490633,89.47368421052632,331.0,38.0,14.0,5.0,9.0,24.5,0,1,1,,4.076285714285702,-0.5369559045605554,,28.714,-97.31,72.8149491272517,226.9005139532637,1.0,0.0568255813953488,
2024,ZHO,Jeddah,2,Street,Sauber,18.0,Lapped,99.31260416666667,95.47491666666667,98.0130720998926,1.299532066774077,1.3901117297656655,-1.3901117297656655,0.0,331.0,25.0,14.0,16.0,-2.0,24.0,1,1,0,-3.7665476190476137,-0.4773770168855535,,-45.184,-2.1599999999999966,,69.7447471739532,221.55836852047696,0.3125,7.2122875,-3.8376875000000013
2024,ALB,Catalunya,3,Permanent,Williams,11.0,Lapped,82.257125,82.4779986111111,81.37825310897435,0.8788718910256534,1.1322497174560684,-1.1322497174560684,9.999999999999998,332.0,14.333333333333334,8.0,14.0,-6.0,21.333333333333332,2,1,0,-0.1296387677539835,0.1125441176470599,,-15.7025,4.620999999999995,,68.51160665608336,222.4441424490746,0.453125,3.696079215686274,0.22087361111110226
2024,ALB,Melbourne,3,Street,Williams,11.0,Lapped,84.57321428571427,83.5441850140056,84.33939066056288,0.23382362515138766,0.312272366261168,-0.312272366261168,47.36842105263158,332.0,14.333333333333334,8.0,9.0,-1.0,18.666666666666668,0,1,2,,2.6960000000000077,0.1192360992733631,,13.325000000000005,15.095999999999998,68.57667232829307,222.36454750886537,0.26785714285714285,3.363805555555556,-1.0290292717086658
2024,ALO,Catalunya,3,Permanent,Aston Martin,8.0,Finished,81.57084375,82.91126826923076,81.37825310897435,0.19259064102564594,0.24811431690174027,-0.24811431690174027,40.0,331.0,19.0,12.0,11.0,1.0,21.333333333333332,1,1,1,0.0335304437564516,-0.1269063247863246,-0.211646616541356,2.796999999999997,-14.697000000000005,-18.565000000000012,71.7507193863815,222.10895179112546,0.6875,5.084745441595442,1.3404245192307656
2024,ALO,Melbourne,3,Street,Aston Martin,8.0,Finished,84.44442105263158,84.18286315789474,84.33939066056288,0.10503039206869857,0.14026849955557655,-0.14026849955557655,57.89473684210527,331.0,19.0,12.0,5.0,7.0,19.0,0,1,2,,0.0980373913043484,0.7728968137254905,,8.265,32.719500000000004,72.00891015233604,222.37558371248443,0.3684210526315789,7.763460784313726,-0.2615578947368391
2024,BOT,Catalunya,3,Permanent,Sauber,14.0,Lapped,82.24279687499998,82.70068667861409,81.37825310897435,0.8645437660256334,1.1137908093391922,-1.1137908093391922,19.999999999999996,327.0,26.333333333333332,16.0,6.0,10.0,21.333333333333332,2,0,1,0.013737344028520691,,-0.0693357041251781,-5.5035000000000025,,-18.19,73.30152126031962,221.28707732691709,0.42187499999999994,4.230405092592592,0.45788980361410836
2024,BOT,Melbourne,3,Street,Sauber,14.0,Lapped,85.25725,84.68900923076922,84.33939066056288,0.9178593394371148,1.2258047390864322,-1.2258047390864322,5.263157894736848,327.0,7.0,16.0,15.0,1.0,18.666666666666668,0,1,2,,4.544714285714273,0.23114516345723415,,42.301,19.611000000000004,73.2708906218805,221.1635783341731,0.32142857142857134,6.597972222222222,-0.5682407692307834
