Season,Driver,Round,Race_Name,Circuit_Type,Team,Car_Number,Finish_Position,DNF,DNF_Reason,Quali_Position,Avg_Lap_Time,Lap_Variance,Race_Pace_Delta,Num_Pit_Stops,Avg_Pit_Stop_Time,Tyres_Used,Track_Performance_Delta
2024,ALO,6,Miami Grand Prix,Street,Aston Martin,14,9.0,0.0,,15.0,95.91394545454547,8.165690092218469,5.279945454545469,1,,"HARD,MEDIUM",-1.166666666666666
2024,STR,6,Miami Grand Prix,Street,Aston Martin,18,17.0,0.0,,11.0,94.92154716981132,5.549391777365675,4.287547169811319,2,,"MEDIUM,HARD",3.625
2024,OCO,6,Miami Grand Prix,Street,Alpine,31,10.0,0.0,,13.0,95.91521818181819,8.361159200358369,5.28121818181819,1,,"MEDIUM,HARD",-3.695652173913043
2024,GAS,6,Miami Grand Prix,Street,Alpine,10,12.0,0.0,,12.0,96.13825454545454,8.113441728067531,5.504254545454543,1,,"MEDIUM,HARD",-0.875
2024,ALB,6,Miami Grand Prix,Street,Williams,23,18.0,0.0,,14.0,96.3180754716981,8.02935587714773,5.684075471698094,2,,"MEDIUM,HARD,SOFT",3.458333333333334
2024,SAR,6,Miami Grand Prix,Street,Williams,2,20.0,1.0,Retired,17.0,95.01199999999999,2.855631599722437,4.377999999999986,1,,"MEDIUM,HARD",2.8571428571428577
2024,BOT,6,Miami Grand Prix,Street,Sauber,77,16.0,0.0,,16.0,95.14841509433961,5.644842170696669,4.514415094339611,2,,"SOFT,HARD,MEDIUM",0.16666666666666607
2024,ZHO,6,Miami Grand Prix,Street,Sauber,24,14.0,0.0,,20.0,95.4072909090909,6.09219902727076,4.773290909090903,1,,"MEDIUM,SOFT",-1.5
2024,MAG,6,Miami Grand Prix,Street,Haas,20,19.0,0.0,,19.0,93.81299999999999,2.391216594121077,3.178999999999988,3,,"HARD,MEDIUM",5.636363636363637
2024,HUL,6,Miami Grand Prix,Street,Haas,27,11.0,0.0,,9.0,94.87237735849057,5.512936283891438,4.238377358490567,2,,"MEDIUM,HARD",-0.625
2024,TSU,6,Miami Grand Prix,Street,RB,22,7.0,0.0,,10.0,95.09432727272727,8.113351296553075,4.46032727272727,1,,"MEDIUM,HARD",-6.166666666666666
2024,RIC,6,Miami Grand Prix,Street,RB,3,15.0,0.0,,18.0,95.45161818181815,5.916931425972699,4.817618181818148,1,,"HARD,MEDIUM",1.6111111111111107
2024,BOR,6,Miami Grand Prix,Street,Sauber,5,,,,,,,,0,,,
2024,VER,7,Emilia Romagna Grand Prix,Permanent,Red Bull,1,1.0,0.0,,1.0,80.90881967213114,0.4347846021574641,2.319819672131146,1,,"MEDIUM,HARD",-2.625
2024,PER,7,Emilia Romagna Grand Prix,Permanent,Red Bull,11,8.0,0.0,,11.0,81.7812786885246,1.5342866434834095,3.1922786885245955,1,,"HARD,MEDIUM",-1.625
2024,HAM,7,Emilia Romagna Grand Prix,Permanent,Mercedes,44,6.0,0.0,,8.0,81.48745901639346,1.1379488941918048,2.89845901639346,1,,"MEDIUM,HARD",-0.958333333333333
2024,RUS,7,Emilia Romagna Grand Prix,Permanent,Mercedes,63,7.0,0.0,,6.0,81.2118813559322,1.0077568310403435,2.6228813559322077,2,,"MEDIUM,HARD",0.25
2024,LEC,7,Emilia Romagna Grand Prix,Permanent,Ferrari,16,3.0,0.0,,4.0,81.01867213114755,0.6824806644711987,2.429672131147555,1,,"MEDIUM,HARD",-1.541666666666667
2024,SAI,7,Emilia Romagna Grand Prix,Permanent,Ferrari,55,5.0,0.0,,5.0,81.26391803278689,0.708844841863201,2.6749180327868913,1,,"MEDIUM,HARD",-0.6956521739130439
2024,NOR,7,Emilia Romagna Grand Prix,Permanent,McLaren,4,2.0,0.0,,3.0,80.90454098360655,0.6008381804826338,2.315540983606553,1,,"MEDIUM,HARD",-2.291666666666667
2024,PIA,7,Emilia Romagna Grand Prix,Permanent,McLaren,81,4.0,0.0,,2.0,81.14590163934427,0.7896439852853109,2.556901639344275,1,,"MEDIUM,HARD",-1.125
2024,ALO,7,Emilia Romagna Grand Prix,Permanent,Aston Martin,14,19.0,1.0,Lapped,19.0,82.28919999999998,1.0890052103402206,3.700199999999981,4,,"SOFT,HARD,MEDIUM",8.833333333333334
2024,STR,7,Emilia Romagna Grand Prix,Permanent,Aston Martin,18,9.0,0.0,,13.0,82.19804918032787,1.4074108192733386,3.6090491803278724,1,,"MEDIUM,HARD",-4.375
2024,OCO,7,Emilia Romagna Grand Prix,Permanent,Alpine,31,14.0,1.0,Lapped,12.0,82.92921666666668,1.1788246098272899,4.340216666666677,1,,"MEDIUM,HARD",0.304347826086957
2024,GAS,7,Emilia Romagna Grand Prix,Permanent,Alpine,10,16.0,1.0,Lapped,15.0,82.58770689655172,1.3510269779095174,3.998706896551724,2,,"SOFT,HARD,MEDIUM",3.125
2024,ALB,7,Emilia Romagna Grand Prix,Permanent,Williams,23,20.0,1.0,Retired,14.0,82.28588372093022,1.5555494697449905,3.6968837209302166,4,-132.794,"MEDIUM,HARD",5.458333333333334
2024,SAR,7,Emilia Romagna Grand Prix,Permanent,Williams,2,17.0,1.0,Lapped,20.0,82.99793333333332,1.5934327709320606,4.408933333333323,1,,"HARD,MEDIUM",-0.14285714285714235
2024,BOT,7,Emilia Romagna Grand Prix,Permanent,Sauber,77,18.0,1.0,Lapped,16.0,83.14156666666665,1.5514733988517595,4.5525666666666496,1,,"MEDIUM,HARD",2.166666666666666
2024,ZHO,7,Emilia Romagna Grand Prix,Permanent,Sauber,24,15.0,1.0,Lapped,17.0,82.92645,1.517208201359058,4.337450000000004,1,,"HARD,MEDIUM",-0.5
2024,MAG,7,Emilia Romagna Grand Prix,Permanent,Haas,20,12.0,1.0,Lapped,18.0,82.63360000000002,1.4900837219113185,4.044600000000017,1,,"MEDIUM,HARD",-1.3636363636363633
2024,HUL,7,Emilia Romagna Grand Prix,Permanent,Haas,27,11.0,1.0,Lapped,10.0,82.65323333333332,0.8661511271950432,4.06423333333332,1,,"MEDIUM,HARD",-0.625
