season,race_name,team,driver,lap_number,stint_index,compound,lap_time,track_status,interval_to_car_ahead,in_traffic
2024,Montreal,Williams,ALB,25,1,INTERMEDIATE,125.52,Green Flag,6.981,False
2024,Montreal,Williams,ALB,26,2,INTERMEDIATE,111.701,Safety Car,5.455,False
2024,Montreal,Williams,ALB,27,2,INTERMEDIATE,103.92,Safety Car,2.96,True
2024,Montreal,Williams,ALB,28,2,INTERMEDIATE,104.477,Safety Car,1.897,True
2024,Montreal,Williams,ALB,29,2,INTERMEDIATE,125.011,Safety Car,0.823,True
2024,Montreal,Williams,ALB,30,2,INTERMEDIATE,89.23,Safety Car,0.447,True
2024,Montreal,Williams,ALB,31,2,INTERMEDIATE,90.375,Green Flag,2.145,True
2024,Montreal,Williams,ALB,32,2,INTERMEDIATE,91.152,Green Flag,1.979,True
2024,Montreal,Williams,ALB,33,2,INTERMEDIATE,90.349,Green Flag,1.697,True
2024,Montreal,Williams,ALB,34,2,INTERMEDIATE,89.966,Green Flag,1.183,True
2024,Montreal,Williams,ALB,35,2,INTERMEDIATE,88.754,Green Flag,2.134,True
2024,Montreal,Williams,ALB,36,2,INTERMEDIATE,88.014,Green Flag,2.33,True
2024,Montreal,Williams,ALB,37,2,INTERMEDIATE,87.411,Green Flag,2.428,True
2024,Montreal,Williams,ALB,38,2,INTERMEDIATE,86.977,Green Flag,2.456,True
2024,Montreal,Williams,ALB,39,2,INTERMEDIATE,86.457,Green Flag,2.383,True
2024,Montreal,Williams,ALB,40,2,INTERMEDIATE,85.607,Green Flag,2.28,True
2024,Montreal,Williams,ALB,41,2,INTERMEDIATE,85.222,Green Flag,1.666,True
2024,Montreal,Williams,ALB,42,2,INTERMEDIATE,85.693,Green Flag,1.781,True
2024,Montreal,Williams,ALB,43,2,INTERMEDIATE,86.284,Green Flag,1.727,True
2024,Montreal,Williams,ALB,44,2,INTERMEDIATE,103.196,Green Flag,2.613,True
2024,Montreal,Williams,ALB,45,3,MEDIUM,91.836,Green Flag,1.602,True
2024,Montreal,Williams,ALB,46,3,MEDIUM,84.215,Green Flag,0.517,True
2024,Montreal,Williams,ALB,47,3,MEDIUM,83.231,Green Flag,0.555,True
2024,Montreal,Williams,ALB,48,3,MEDIUM,81.247,Green Flag,0.555,True
2024,Montreal,Williams,ALB,49,3,MEDIUM,80.712,Green Flag,0.536,True
2024,Montreal,Williams,ALB,50,3,MEDIUM,79.939,Green Flag,0.519,True
2024,Montreal,Williams,ALB,51,3,MEDIUM,79.359,Green Flag,0.614,True
2024,Montreal,Williams,ALB,52,3,MEDIUM,82.184,Green Flag,0.271,True
2024,Montreal,Ferrari,LEC,2,1,INTERMEDIATE,102.116,Green Flag,0.818,True
2024,Montreal,Ferrari,LEC,3,1,INTERMEDIATE,99.247,Green Flag,1.153,True
2024,Montreal,Ferrari,LEC,4,1,INTERMEDIATE,97.813,Green Flag,1.819,True
2024,Montreal,Ferrari,LEC,5,1,INTERMEDIATE,96.358,Green Flag,1.043,True
2024,Montreal,Ferrari,LEC,6,1,INTERMEDIATE,96.3,Green Flag,0.903,True
2024,Montreal,Ferrari,LEC,7,1,INTERMEDIATE,94.541,Green Flag,1.731,True
2024,Montreal,Ferrari,LEC,8,1,INTERMEDIATE,93.768,Green Flag,0.503,True
2024,Montreal,Ferrari,LEC,9,1,INTERMEDIATE,92.791,Green Flag,1.158,True
2024,Montreal,Ferrari,LEC,10,1,INTERMEDIATE,92.094,Green Flag,0.46,True
2024,Montreal,Ferrari,LEC,11,1,INTERMEDIATE,94.16,Green Flag,0.577,True
2024,Montreal,Ferrari,LEC,12,1,INTERMEDIATE,93.158,Green Flag,0.133,True
2024,Montreal,Ferrari,LEC,13,1,INTERMEDIATE,90.52,Green Flag,2.334,True
2024,Montreal,Ferrari,LEC,14,1,INTERMEDIATE,89.171,Green Flag,2.718,True
2024,Montreal,Ferrari,LEC,15,1,INTERMEDIATE,88.868,Green Flag,2.573,True
2024,Montreal,Ferrari,LEC,16,1,INTERMEDIATE,88.679,Green Flag,2.654,True
2024,Montreal,Ferrari,LEC,17,1,INTERMEDIATE,88.325,Green Flag,3.775,False
2024,Montreal,Ferrari,LEC,18,1,INTERMEDIATE,87.279,Green Flag,4.367,False
2024,Montreal,Ferrari,LEC,19,1,INTERMEDIATE,87.107,Green Flag,4.356,False
2024,Montreal,Ferrari,LEC,20,1,INTERMEDIATE,88.214,Green Flag,5.34,False
2024,Montreal,Ferrari,LEC,21,1,INTERMEDIATE,88.317,Green Flag,1.066,True
2024,Montreal,Ferrari,LEC,22,1,INTERMEDIATE,87.253,Green Flag,0.766,True
2024,Montreal,Ferrari,LEC,23,1,INTERMEDIATE,86.623,Green Flag,0.876,True
2024,Montreal,Ferrari,LEC,24,1,INTERMEDIATE,87.641,Green Flag,0.865,True
2024,Montreal,Ferrari,LEC,25,1,INTERMEDIATE,124.957,Green Flag,1.574,True
2024,Montreal,Ferrari,LEC,26,2,INTERMEDIATE,111.591,Safety Car,4.593,False
2024,Montreal,Ferrari,LEC,27,2,INTERMEDIATE,105.291,Safety Car,3.937,False
2024,Montreal,Ferrari,LEC,28,2,INTERMEDIATE,138.75,Safety Car,1.198,True
2024,Montreal,Ferrari,LEC,29,3,HARD,99.909,Safety Car,23.515,False
2024,Montreal,Ferrari,LEC,30,3,HARD,104.706,Safety Car,16.617,False
2024,Montreal,Ferrari,LEC,31,3,HARD,133.657,Green Flag,42.733,False
2024,Montreal,Ferrari,LEC,32,4,INTERMEDIATE,94.347,Green Flag,66.155,False
2024,Montreal,Ferrari,LEC,33,4,INTERMEDIATE,88.269,Green Flag,65.249,False
2024,Montreal,Ferrari,LEC,34,4,INTERMEDIATE,88.054,Green Flag,62.872,False
2024,Montreal,Ferrari,LEC,35,4,INTERMEDIATE,90.236,Green Flag,61.071,False
2024,Montreal,Ferrari,LEC,36,4,INTERMEDIATE,91.95,Green Flag,68.381,False
2024,Montreal,Ferrari,LEC,37,4,INTERMEDIATE,87.015,Green Flag,68.544,False
2024,Montreal,Ferrari,LEC,38,4,INTERMEDIATE,87.575,Green Flag,68.15,False
2024,Montreal,Ferrari,LEC,39,4,INTERMEDIATE,86.012,Green Flag,66.981,False
2024,Montreal,Ferrari,LEC,40,4,INTERMEDIATE,86.234,Green Flag,72.43,False
2024,Montreal,Ferrari,SAI,2,1,INTERMEDIATE,102.579,Green Flag,0.73,True
2024,Montreal,Ferrari,SAI,3,1,INTERMEDIATE,100.477,Green Flag,0.623,True
2024,Montreal,Ferrari,SAI,4,1,INTERMEDIATE,97.631,Green Flag,2.153,True
2024,Montreal,Ferrari,SAI,5,1,INTERMEDIATE,97.379,Green Flag,1.508,True
2024,Montreal,Ferrari,SAI,6,1,INTERMEDIATE,95.749,Green Flag,0.932,True
2024,Montreal,Ferrari,SAI,7,1,INTERMEDIATE,93.725,Yellow Flag,0.949,True
2024,Montreal,Ferrari,SAI,8,1,INTERMEDIATE,93.103,Green Flag,1.252,True
2024,Montreal,Ferrari,SAI,9,1,INTERMEDIATE,92.154,Green Flag,1.116,True
2024,Montreal,Ferrari,SAI,10,1,INTERMEDIATE,91.554,Green Flag,0.784,True
2024,Montreal,Ferrari,SAI,11,1,INTERMEDIATE,93.036,Green Flag,0.313,True
2024,Montreal,Ferrari,SAI,12,1,INTERMEDIATE,93.73,Green Flag,0.658,True
2024,Montreal,Ferrari,SAI,13,1,INTERMEDIATE,90.677,Green Flag,0.7,True
2024,Montreal,Ferrari,SAI,14,1,INTERMEDIATE,89.892,Green Flag,1.209,True
2024,Montreal,Ferrari,SAI,15,1,INTERMEDIATE,89.088,Green Flag,1.092,True
2024,Montreal,Ferrari,SAI,16,1,INTERMEDIATE,88.98,Green Flag,0.921,True
2024,Montreal,Ferrari,SAI,17,1,INTERMEDIATE,87.583,Green Flag,1.627,True
2024,Montreal,Ferrari,SAI,18,1,INTERMEDIATE,87.479,Green Flag,0.828,True
2024,Montreal,Ferrari,SAI,19,1,INTERMEDIATE,86.898,Green Flag,1.503,True
2024,Montreal,Ferrari,SAI,20,1,INTERMEDIATE,87.228,Green Flag,1.402,True
2024,Montreal,Ferrari,SAI,21,1,INTERMEDIATE,88.099,Green Flag,1.584,True
2024,Montreal,Ferrari,SAI,22,1,INTERMEDIATE,86.895,Green Flag,1.222,True
2024,Montreal,Ferrari,SAI,23,1,INTERMEDIATE,86.839,Green Flag,1.495,True
2024,Montreal,Ferrari,SAI,24,1,INTERMEDIATE,86.527,Green Flag,0.781,True
2024,Montreal,Ferrari,SAI,25,1,INTERMEDIATE,131.649,Green Flag,2.276,True
2024,Montreal,Ferrari,SAI,26,2,INTERMEDIATE,110.841,Safety Car,0.786,True
2024,Montreal,Ferrari,SAI,27,2,INTERMEDIATE,102.962,Safety Car,1.839,True
2024,Montreal,Ferrari,SAI,28,2,INTERMEDIATE,103.654,Safety Car,2.584,True
2024,Montreal,Ferrari,SAI,29,2,INTERMEDIATE,118.457,Safety Car,1.18,True
2024,Montreal,Ferrari,SAI,30,2,INTERMEDIATE,90.223,Safety Car,0.334,True
2024,Montreal,Ferrari,SAI,31,2,INTERMEDIATE,92.345,Green Flag,0.56,True
2024,Montreal,Ferrari,SAI,32,2,INTERMEDIATE,91.832,Green Flag,0.409,True
2024,Montreal,Ferrari,SAI,33,2,INTERMEDIATE,90.702,Green Flag,0.77,True
2024,Montreal,Ferrari,SAI,34,2,INTERMEDIATE,88.45,Green Flag,0.522,True
2024,Montreal,Ferrari,SAI,35,2,INTERMEDIATE,88.699,Green Flag,0.391,True
2024,Montreal,Ferrari,SAI,36,2,INTERMEDIATE,87.905,Green Flag,0.54,True
2024,Montreal,Ferrari,SAI,37,2,INTERMEDIATE,87.295,Green Flag,0.502,True
2024,Montreal,Ferrari,SAI,38,2,INTERMEDIATE,86.824,Green Flag,0.967,True
2024,Montreal,Ferrari,SAI,39,2,INTERMEDIATE,87.238,Green Flag,1.56,True
2024,Montreal,Ferrari,SAI,40,2,INTERMEDIATE,86.208,Green Flag,1.152,True
2024,Montreal,Ferrari,SAI,41,2,INTERMEDIATE,85.875,Green Flag,1.728,True
2024,Montreal,Ferrari,SAI,42,2,INTERMEDIATE,85.861,Green Flag,0.583,True
2024,Montreal,Ferrari,SAI,43,2,INTERMEDIATE,101.456,Green Flag,2.264,True
2024,Montreal,Ferrari,SAI,44,3,MEDIUM,93.472,Green Flag,2.297,True
2024,Montreal,Ferrari,SAI,45,3,MEDIUM,84.895,Green Flag,2.671,True
2024,Montreal,Ferrari,SAI,46,3,MEDIUM,82.795,Green Flag,2.411,True
2024,Montreal,Ferrari,SAI,47,3,MEDIUM,81.38,Green Flag,0.852,True
2024,Montreal,Ferrari,SAI,48,3,MEDIUM,81.875,Green Flag,1.472,True
2024,Montreal,Ferrari,SAI,49,3,MEDIUM,80.062,Green Flag,0.518,True
2024,Montreal,Ferrari,SAI,50,3,MEDIUM,80.352,Green Flag,0.653,True
2024,Montreal,Ferrari,SAI,51,3,MEDIUM,78.957,Green Flag,0.546,True
2024,Montreal,Ferrari,SAI,52,3,MEDIUM,81.243,Green Flag,0.316,True
2024,Montreal,Williams,SAR,2,1,INTERMEDIATE,101.547,Green Flag,0.831,True
2024,Montreal,Williams,SAR,3,1,INTERMEDIATE,101.749,Green Flag,1.021,True
2024,Montreal,Williams,SAR,4,1,INTERMEDIATE,98.521,Green Flag,1.206,True
2024,Montreal,Williams,SAR,5,1,INTERMEDIATE,98.36,Green Flag,1.679,True
2024,Montreal,Williams,SAR,6,1,INTERMEDIATE,118.326,Green Flag,12.046,False
2024,Montreal,Williams,SAR,7,1,INTERMEDIATE,94.031,Green Flag,11.266,False
2024,Montreal,Williams,SAR,8,1,INTERMEDIATE,94.161,Green Flag,11.527,False
2024,Montreal,Williams,SAR,9,1,INTERMEDIATE,91.967,Green Flag,10.858,False
2024,Montreal,Williams,SAR,10,1,INTERMEDIATE,91.06,Green Flag,9.032,False
2024,Montreal,Williams,SAR,11,1,INTERMEDIATE,90.075,Green Flag,7.266,False
2024,Montreal,Williams,SAR,12,1,INTERMEDIATE,89.528,Green Flag,5.192,False
2024,Montreal,Williams,SAR,13,1,INTERMEDIATE,92.818,Green Flag,0.316,True
2024,Montreal,Williams,SAR,14,1,INTERMEDIATE,89.949,Green Flag,1.022,True
2024,Montreal,Williams,SAR,15,1,INTERMEDIATE,89.181,Green Flag,1.893,True
2024,Montreal,Williams,SAR,16,1,INTERMEDIATE,89.478,Green Flag,2.192,True
2024,Montreal,Williams,SAR,17,1,INTERMEDIATE,87.936,Green Flag,1.697,True
2024,Montreal,Williams,SAR,18,1,INTERMEDIATE,87.42,Green Flag,1.606,True
2024,Montreal,Williams,SAR,19,1,INTERMEDIATE,86.484,Green Flag,1.455,True
2024,Montreal,Williams,SAR,20,1,INTERMEDIATE,89.257,Green Flag,0.546,True
2024,Montreal,Williams,SAR,21,1,INTERMEDIATE,89.286,Green Flag,1.313,True
2024,Montreal,Williams,SAR,22,1,INTERMEDIATE,86.731,Green Flag,1.807,True
2024,Montreal,Williams,SAR,23,1,INTERMEDIATE,88.969,Green Flag,2.913,True
2024,Montreal,Haas,MAG,2,1,WET,96.793,Green Flag,0.13,True
2024,Montreal,Haas,MAG,3,1,WET,96.134,Green Flag,0.338,True
2024,Montreal,Haas,MAG,4,1,WET,93.993,Green Flag,2.065,True
2024,Montreal,Haas,MAG,5,1,WET,94.529,Green Flag,1.725,True
2024,Montreal,Haas,MAG,6,1,WET,94.673,Green Flag,2.363,True
2024,Montreal,Haas,MAG,7,1,WET,115.419,Green Flag,2.497,True
2024,Montreal,Haas,MAG,8,2,INTERMEDIATE,97.984,Green Flag,1.866,True
2024,Montreal,Haas,MAG,9,2,INTERMEDIATE,93.695,Green Flag,3.887,False
2024,Montreal,Haas,MAG,10,2,INTERMEDIATE,91.129,Green Flag,3.991,False
2024,Montreal,Haas,MAG,11,2,INTERMEDIATE,90.747,Green Flag,2.705,True
2024,Montreal,Haas,MAG,12,2,INTERMEDIATE,92.839,Green Flag,0.6,True
2024,Montreal,Haas,MAG,13,2,INTERMEDIATE,91.095,Green Flag,0.85,True
2024,Montreal,Haas,MAG,14,2,INTERMEDIATE,90.139,Green Flag,1.235,True
2024,Montreal,Haas,MAG,15,2,INTERMEDIATE,89.011,Green Flag,1.426,True
2024,Montreal,Haas,MAG,16,2,INTERMEDIATE,88.188,Green Flag,1.011,True
2024,Montreal,Haas,MAG,17,2,INTERMEDIATE,87.837,Green Flag,0.873,True
2024,Montreal,Haas,MAG,18,2,INTERMEDIATE,87.433,Green Flag,0.672,True
2024,Montreal,Haas,MAG,19,2,INTERMEDIATE,87.825,Green Flag,1.272,True
2024,Montreal,Haas,MAG,20,2,INTERMEDIATE,87.614,Green Flag,1.771,True
2024,Montreal,Haas,MAG,21,2,INTERMEDIATE,87.411,Green Flag,1.291,True
2024,Montreal,Haas,MAG,22,2,INTERMEDIATE,87.144,Green Flag,1.94,True
2024,Montreal,Haas,MAG,23,2,INTERMEDIATE,87.198,Green Flag,1.847,True
2024,Montreal,Haas,MAG,24,2,INTERMEDIATE,87.563,Green Flag,2.928,True
2024,Montreal,Haas,MAG,25,2,INTERMEDIATE,129.198,Green Flag,2.154,True
2024,Montreal,Haas,MAG,26,3,INTERMEDIATE,113.293,Safety Car,1.251,True
2024,Montreal,Haas,MAG,27,3,INTERMEDIATE,101.625,Safety Car,6.278,False
2024,Montreal,Haas,MAG,28,3,INTERMEDIATE,103.209,Safety Car,1.661,True
2024,Montreal,Haas,MAG,29,3,INTERMEDIATE,117.543,Safety Car,0.543,True
2024,Montreal,Haas,MAG,30,3,INTERMEDIATE,89.741,Safety Car,0.466,True
2024,Montreal,Haas,MAG,31,3,INTERMEDIATE,93.596,Green Flag,0.565,True
2024,Montreal,Haas,MAG,32,3,INTERMEDIATE,92.202,Green Flag,0.379,True
2024,Montreal,Haas,MAG,33,3,INTERMEDIATE,90.285,Green Flag,0.514,True
2024,Montreal,Haas,MAG,34,3,INTERMEDIATE,89.007,Green Flag,0.81,True
2024,Montreal,Haas,MAG,35,3,INTERMEDIATE,88.5,Green Flag,0.665,True
2024,Montreal,Haas,MAG,36,3,INTERMEDIATE,87.577,Green Flag,0.69,True
2024,Montreal,Haas,MAG,37,3,INTERMEDIATE,88.283,Green Flag,0.605,True
2024,Montreal,Haas,MAG,38,3,INTERMEDIATE,87.86,Green Flag,0.698,True
2024,Montreal,Haas,MAG,39,3,INTERMEDIATE,86.726,Green Flag,1.368,True
2024,Montreal,Haas,MAG,40,3,INTERMEDIATE,86.231,Green Flag,1.403,True
2024,Montreal,Haas,MAG,41,3,INTERMEDIATE,102.982,Green Flag,2.079,True
2024,Montreal,Haas,MAG,42,4,MEDIUM,95.449,Green Flag,18.512,False
2024,Montreal,Haas,MAG,43,4,MEDIUM,88.313,Green Flag,5.652,False
2024,Montreal,Haas,MAG,44,4,MEDIUM,84.812,Green Flag,1.812,True
2024,Montreal,Haas,MAG,45,4,MEDIUM,84.688,Green Flag,1.178,True
2024,Montreal,Haas,MAG,46,4,MEDIUM,82.937,Green Flag,0.794,True
2024,Montreal,Haas,MAG,47,4,MEDIUM,81.988,Green Flag,0.736,True
2024,Montreal,Haas,MAG,48,4,MEDIUM,84.303,Green Flag,1.561,True
2024,Montreal,Haas,MAG,49,4,MEDIUM,80.83,Green Flag,2.441,True
2024,Montreal,Haas,MAG,50,4,MEDIUM,80.587,Green Flag,2.657,True
2024,Montreal,Haas,MAG,51,4,MEDIUM,79.511,Green Flag,2.165,True
2024,Montreal,Haas,MAG,52,4,MEDIUM,83.445,Green Flag,0.454,True
2024,Montreal,Haas,MAG,53,4,MEDIUM,93.799,Green Flag,1.66,True
2024,Montreal,Haas,MAG,54,4,MEDIUM,122.225,Yellow Flag,1.845,True
2024,Montreal,Haas,MAG,55,5,MEDIUM,99.525,Safety Car,25.13,False
2024,Montreal,Haas,MAG,56,5,MEDIUM,86.229,Safety Car,21.922,False
2024,Montreal,Haas,MAG,57,5,MEDIUM,110.577,Safety Car,0.804,True
2024,Montreal,Haas,MAG,58,5,MEDIUM,125.254,Safety Car,1.201,True
2024,Montreal,Haas,MAG,59,5,MEDIUM,82.613,Safety Car,0.809,True
2024,Montreal,Haas,MAG,60,5,MEDIUM,81.673,Green Flag,0.635,True
2024,Montreal,Haas,MAG,61,5,MEDIUM,78.685,Green Flag,4.014,False
2024,Montreal,Haas,MAG,62,5,MEDIUM,77.915,Green Flag,3.567,False
2024,Montreal,Haas,MAG,63,5,MEDIUM,77.617,Green Flag,3.215,False
2024,Montreal,Haas,MAG,64,5,MEDIUM,77.324,Green Flag,1.695,True
2024,Montreal,Haas,MAG,65,5,MEDIUM,77.235,Green Flag,1.242,True
2024,Montreal,Haas,MAG,66,5,MEDIUM,78.154,Green Flag,,False
2024,Montreal,Haas,MAG,67,5,MEDIUM,77.152,Green Flag,0.976,True
2024,Montreal,Haas,MAG,68,5,MEDIUM,76.499,Green Flag,1.018,True
2024,Montreal,Haas,MAG,69,5,MEDIUM,76.653,Green Flag,0.745,True
2024,Montreal,Haas,MAG,70,5,MEDIUM,77.11,Green Flag,0.495,True
2024,Montreal,Alpine,GAS,2,1,INTERMEDIATE,103.105,Green Flag,1.89,True
2024,Montreal,Alpine,GAS,3,1,INTERMEDIATE,100.496,Green Flag,0.981,True
2024,Montreal,Alpine,GAS,4,1,INTERMEDIATE,98.907,Green Flag,0.813,True
2024,Montreal,Alpine,GAS,5,1,INTERMEDIATE,98.846,Green Flag,1.014,True
2024,Montreal,Alpine,GAS,6,1,INTERMEDIATE,96.574,Green Flag,0.946,True
2024,Montreal,Alpine,GAS,7,1,INTERMEDIATE,95.344,Yellow Flag,1.287,True
2024,Montreal,Alpine,GAS,8,1,INTERMEDIATE,92.862,Green Flag,2.05,True
2024,Montreal,Alpine,GAS,9,1,INTERMEDIATE,91.76,Green Flag,0.926,True
2024,Montreal,Alpine,GAS,10,1,INTERMEDIATE,91.486,Green Flag,0.693,True
2024,Montreal,Alpine,GAS,11,1,INTERMEDIATE,93.319,Green Flag,1.645,True
2024,Montreal,Alpine,GAS,12,1,INTERMEDIATE,89.961,Green Flag,0.99,True
2024,Montreal,Alpine,GAS,13,1,INTERMEDIATE,90.82,Green Flag,0.576,True
2024,Montreal,Alpine,GAS,14,1,INTERMEDIATE,90.358,Green Flag,0.609,True
2024,Montreal,Alpine,GAS,15,1,INTERMEDIATE,89.896,Green Flag,0.519,True
2024,Montreal,Alpine,GAS,16,1,INTERMEDIATE,88.456,Green Flag,1.036,True
2024,Montreal,Alpine,GAS,17,1,INTERMEDIATE,87.982,Green Flag,0.533,True
2024,Montreal,Alpine,GAS,18,1,INTERMEDIATE,88.933,Green Flag,0.321,True
2024,Montreal,Alpine,GAS,19,1,INTERMEDIATE,87.412,Green Flag,1.643,True
2024,Montreal,Alpine,GAS,20,1,INTERMEDIATE,86.818,Green Flag,1.648,True
2024,Montreal,Alpine,GAS,21,1,INTERMEDIATE,87.756,Green Flag,,False
2024,Montreal,Alpine,GAS,22,1,INTERMEDIATE,85.165,Green Flag,2.413,True
2024,Montreal,Alpine,GAS,23,1,INTERMEDIATE,85.084,Green Flag,0.865,True
2024,Montreal,Alpine,GAS,24,1,INTERMEDIATE,87.539,Green Flag,0.452,True
2024,Montreal,Alpine,GAS,25,1,INTERMEDIATE,128.873,Green Flag,1.995,True
2024,Montreal,Alpine,GAS,26,2,INTERMEDIATE,113.4,Safety Car,0.955,True
2024,Montreal,Alpine,GAS,27,2,INTERMEDIATE,103.122,Safety Car,0.645,True
2024,Montreal,Alpine,GAS,28,2,INTERMEDIATE,101.97,Safety Car,1.351,True
2024,Montreal,Alpine,GAS,29,2,INTERMEDIATE,116.579,Safety Car,1.067,True
2024,Montreal,Alpine,GAS,30,2,INTERMEDIATE,89.531,Safety Car,0.458,True
2024,Montreal,Alpine,GAS,31,2,INTERMEDIATE,92.523,Green Flag,0.534,True
2024,Montreal,Alpine,GAS,32,2,INTERMEDIATE,91.747,Green Flag,0.661,True
2024,Montreal,Alpine,GAS,33,2,INTERMEDIATE,90.925,Green Flag,0.722,True
2024,Montreal,Alpine,GAS,34,2,INTERMEDIATE,88.934,Green Flag,0.726,True
2024,Montreal,Alpine,GAS,35,2,INTERMEDIATE,88.432,Green Flag,0.78,True
2024,Montreal,Alpine,GAS,36,2,INTERMEDIATE,87.6,Green Flag,0.676,True
2024,Montreal,Alpine,GAS,37,2,INTERMEDIATE,87.643,Green Flag,0.669,True
2024,Montreal,Alpine,GAS,38,2,INTERMEDIATE,86.753,Green Flag,0.56,True
2024,Montreal,Alpine,GAS,39,2,INTERMEDIATE,87.411,Green Flag,0.545,True
2024,Montreal,Alpine,GAS,40,2,INTERMEDIATE,102.267,Green Flag,0.595,True
2024,Montreal,Alpine,GAS,41,3,HARD,100.549,Green Flag,20.715,False
2024,Montreal,Alpine,GAS,42,3,HARD,87.188,Green Flag,4.731,False
2024,Montreal,Alpine,GAS,43,3,HARD,83.906,Green Flag,1.063,True
2024,Montreal,Alpine,GAS,44,3,HARD,84.981,Green Flag,0.532,True
2024,Montreal,Alpine,GAS,45,3,HARD,83.452,Green Flag,0.25,True
2024,Montreal,Alpine,GAS,46,3,HARD,82.775,Green Flag,0.16,True
2024,Montreal,Alpine,GAS,47,3,HARD,80.553,Green Flag,0.367,True
2024,Montreal,Alpine,GAS,48,3,HARD,81.407,Green Flag,0.508,True
2024,Montreal,Alpine,GAS,49,3,HARD,80.718,Green Flag,0.371,True
2024,Montreal,Alpine,GAS,50,3,HARD,79.854,Green Flag,0.604,True
2024,Montreal,Alpine,GAS,51,3,HARD,78.939,Green Flag,0.503,True
2024,Montreal,Alpine,GAS,52,3,HARD,80.105,Green Flag,1.695,True
2024,Montreal,Alpine,GAS,53,3,HARD,94.81,Green Flag,0.515,True
2024,Montreal,Alpine,GAS,54,3,HARD,101.711,Yellow Flag,2.194,True
2024,Montreal,Alpine,GAS,55,3,HARD,93.813,Safety Car,1.547,True
2024,Montreal,Alpine,GAS,56,3,HARD,115.801,Safety Car,1.39,True
2024,Montreal,Alpine,GAS,57,3,HARD,112.791,Safety Car,1.433,True
2024,Montreal,Alpine,GAS,58,3,HARD,128.079,Safety Car,2.073,True
2024,Montreal,Alpine,GAS,59,3,HARD,81.432,Safety Car,0.631,True
2024,Montreal,Alpine,GAS,60,3,HARD,78.567,Green Flag,0.644,True
2024,Montreal,Alpine,GAS,61,3,HARD,78.857,Green Flag,0.473,True
2024,Montreal,Alpine,GAS,62,3,HARD,78.734,Green Flag,0.448,True
2024,Montreal,Alpine,GAS,63,3,HARD,77.997,Green Flag,0.381,True
2024,Montreal,Alpine,GAS,64,3,HARD,77.606,Green Flag,0.439,True
2024,Montreal,Alpine,GAS,65,3,HARD,77.619,Green Flag,0.457,True
2024,Montreal,Alpine,GAS,66,3,HARD,78.114,Green Flag,,False
2024,Montreal,Alpine,GAS,67,3,HARD,77.964,Green Flag,0.551,True
2024,Montreal,Alpine,GAS,68,3,HARD,77.742,Green Flag,0.418,True
2024,Montreal,Alpine,GAS,69,3,HARD,77.621,Green Flag,1.973,True
2024,Montreal,Alpine,GAS,70,3,HARD,77.013,Green Flag,1.815,True
2024,Montreal,Red Bull,PER,2,1,INTERMEDIATE,102.78,Green Flag,0.784,True
2024,Montreal,Red Bull,PER,3,1,INTERMEDIATE,100.055,Green Flag,1.389,True
2024,Montreal,Red Bull,PER,4,1,INTERMEDIATE,99.37,Green Flag,0.669,True
2024,Montreal,Red Bull,PER,5,1,INTERMEDIATE,98.58,Green Flag,0.898,True
2024,Montreal,Red Bull,PER,6,1,INTERMEDIATE,96.377,Green Flag,0.909,True
2024,Montreal,Red Bull,PER,7,1,INTERMEDIATE,94.071,Yellow Flag,0.74,True
2024,Montreal,Red Bull,PER,8,1,INTERMEDIATE,93.132,Green Flag,0.945,True
2024,Montreal,Red Bull,PER,9,1,INTERMEDIATE,93.168,Green Flag,1.165,True
2024,Montreal,Red Bull,PER,10,1,INTERMEDIATE,91.205,Green Flag,1.145,True
2024,Montreal,Red Bull,PER,11,1,INTERMEDIATE,92.334,Green Flag,2.541,True
2024,Montreal,Red Bull,PER,12,1,INTERMEDIATE,91.058,Green Flag,2.459,True
2024,Montreal,Red Bull,PER,13,1,INTERMEDIATE,90.802,Green Flag,1.278,True
2024,Montreal,Red Bull,PER,14,1,INTERMEDIATE,90.583,Green Flag,1.212,True
2024,Montreal,Red Bull,PER,15,1,INTERMEDIATE,89.598,Green Flag,1.696,True
2024,Montreal,Red Bull,PER,16,1,INTERMEDIATE,88.452,Green Flag,1.417,True
2024,Montreal,Red Bull,PER,17,1,INTERMEDIATE,88.718,Green Flag,2.344,True
2024,Montreal,Red Bull,PER,18,1,INTERMEDIATE,87.644,Green Flag,2.409,True
2024,Montreal,Red Bull,PER,19,1,INTERMEDIATE,87.001,Green Flag,2.412,True
2024,Montreal,Red Bull,PER,20,1,INTERMEDIATE,88.03,Green Flag,1.912,True
2024,Montreal,Red Bull,PER,21,1,INTERMEDIATE,91.463,Green Flag,3.075,False
2024,Montreal,Red Bull,PER,22,1,INTERMEDIATE,86.184,Green Flag,3.843,False
2024,Montreal,Red Bull,PER,23,1,INTERMEDIATE,86.418,Green Flag,4.943,False
2024,Montreal,Red Bull,PER,24,1,INTERMEDIATE,86.62,Green Flag,4.796,False
2024,Montreal,Red Bull,PER,25,1,INTERMEDIATE,136.416,Green Flag,0.696,True
2024,Montreal,Red Bull,PER,26,2,INTERMEDIATE,112.077,Safety Car,7.269,False
2024,Montreal,Red Bull,PER,27,2,INTERMEDIATE,94.59,Safety Car,2.711,True
2024,Montreal,Red Bull,PER,28,2,INTERMEDIATE,101.588,Safety Car,0.743,True
