id,race_finish_pos,race_status,qualifying_pos,fastest_lap,fp1_pos,fp1_time_fastest_lap,fp2_pos,fp2_time_fastest_lap,fp3_pos,fp3_time_fastest_lap,qualifying_final_grid_pos,q1_time_seconds,q1_position,q1_fastest_lap,q2_time_seconds,q2_position,q2_fastest_lap,q3_time_seconds,q3_position,q3_fastest_lap,race_finish_pos,position_gain_from_quali_to_race,driver_avg_pace,driver_clean_air_pace,driver_grid_avg_pace,driver_pace_delta_to_grid,driver_pace_zscore_vs_grid,driver_pace_score_vs_grid,driver_pace_score_0_100,driver_top_speed,driver_corner_speed,driver_top_speed_rank,driver_corner_speed_rank,driver_drag_index,avg_race_pos_3_races,avg_race_pos_5_races,avg_race_pos_7_races,race_id,driver_id,team_id
0a7fe47d-ebe1-4358-9a23-e1dabd6712bb,4.0,Finished,5.0,1:23.218,4.0,1:22.126,3.0,1:20.840,7.0,1:20.462,5.0,80.149,4.0,1:20.149,79.799,4.0,1:19.799,79.467,5.0,1:19.466,4.0,1.0,84.75005769230769,84.69765504807691,85.85752034313725,-1.1074626508295609,-0.8657718962975286,0.8657718962975286,80.0,349.0,31.5,17.0,2.0,15.0,5.333333333333333,7.4,6.571428571428571,34d01286-1c41-47d6-a39e-e22fc39697a3,258793ad-e101-47d1-8409-93edc1c8bdd5,32af326f-ab0a-4a12-9764-43f308e87476
41e934f4-6480-4178-8b5d-1089da17819c,19.0,Lapped,17.0,1:22.231,16.0,1:22.864,10.0,1:21.362,15.0,1:21.156,17.0,81.013,17.0,1:21.013,,,,,,,19.0,-2.0,86.83186274509802,85.3318,85.85752034313725,0.9743424019607688,0.7617035828312441,-0.7617035828312441,5.000000000000004,356.0,11.25,7.0,20.0,-13.0,10.666666666666666,9.2,9.571428571428571,34d01286-1c41-47d6-a39e-e22fc39697a3,bbe763bf-f205-4c4a-b485-51cc69248b5a,eb14f5b8-34b7-42db-ba17-1d847b0fc6ee
a5873ed5-c6f3-4dd5-894f-29fb06decd0e,20.0,Retired,16.0,1:26.197,13.0,1:22.713,16.0,1:21.734,13.0,1:21.141,16.0,80.945,16.0,1:20.944,,,,,,,20.0,-4.0,90.239,100.319,85.85752034313725,4.381479656862737,3.42527303134749,-3.42527303134749,0.0,357.0,43.0,4.0,1.0,3.0,12.0,12.0,12.857142857142858,34d01286-1c41-47d6-a39e-e22fc39697a3,329fcd08-b140-4524-8bbd-d944b5c5dd1b,c9a9c6fa-3f8f-4291-96b9-be6320767395
5f9551c3-e619-4676-af51-a284cb503971,6.0,Finished,7.0,1:21.745,1.0,1:21.676,14.0,1:21.609,6.0,1:20.367,7.0,80.226,6.0,1:20.225,79.662,2.0,1:19.662,80.022,7.0,1:20.022,6.0,1.0,85.15971153846155,84.54376081730769,85.85752034313725,-0.6978088046757023,-0.5455202047894367,0.5455202047894367,70.0,345.0,20.333333333333332,20.0,16.0,4.0,2.6666666666666665,2.2,2.2857142857142856,34d01286-1c41-47d6-a39e-e22fc39697a3,4e5380ac-3832-409c-a269-05f3091fe4e2,c4170884-4736-4883-a3a4-eb449318ace9
3f665abf-8cf2-4d93-8475-46f33afcaccc,18.0,Lapped,20.0,1:25.091,15.0,1:22.853,20.0,1:22.222,20.0,1:22.034,20.0,81.445,20.0,1:21.444,,,,,,,18.0,2.0,86.74607843137257,86.58938709677422,85.85752034313725,0.8885580882353139,0.6946406909937304,-0.6946406909937304,9.999999999999998,352.0,30.0,15.0,4.0,11.0,18.0,17.4,16.714285714285715,34d01286-1c41-47d6-a39e-e22fc39697a3,b59a380d-034d-42f5-b7c2-0c866052304b,d8d93e26-d576-42e2-9a6b-e428bcb6bf68
0f0ac0e0-dc6d-4018-a7dc-dcbb82c9e372,,,14.0,,12.0,1:31.942,,,11.0,1:30.533,14.0,89.963,15.0,1:29.962,89.714,14.0,1:29.713,,,,20.0,-6.0,,,,,,,,,,,,,14.333333333333334,14.8,13.571428571428571,96d91896-ab88-4528-ad3a-ba1f438cc0fc,00572d64-eb7e-4295-89f6-63bf98e32dd4,b3f66b7a-d3e3-431b-9249-f6dd20ce6f7f
a4f86972-2e25-4c2d-b7ee-f3ded3cf0707,6.0,Finished,5.0,1:34.725,7.0,1:30.599,,,5.0,1:30.081,5.0,89.254,2.0,1:29.254,89.082,5.0,1:29.081,88.686,5.0,1:28.686,6.0,-1.0,130.1406153846154,172.61568755656106,135.780355817222,-5.639740432606601,-0.1886544268386973,0.1886544268386973,44.44444444444444,329.0,0.0,6.0,1.0,5.0,13.666666666666666,11.4,10.428571428571429,96d91896-ab88-4528-ad3a-ba1f438cc0fc,5d03531f-db77-4857-b87a-f8bcff470727,eb14f5b8-34b7-42db-ba17-1d847b0fc6ee
baf7f6e6-2ec4-4b63-adf9-b5c44796167e,14.0,Lapped,13.0,1:36.608,14.0,1:32.054,,,12.0,1:30.546,13.0,89.602,8.0,1:29.602,89.593,13.0,1:29.593,,,,14.0,-1.0,131.7200588235294,484.71133333333336,135.780355817222,-4.060296993692589,-0.1358206128975923,0.1358206128975923,22.22222222222222,325.0,0.0,14.0,1.0,13.0,16.666666666666668,16.4,16.0,96d91896-ab88-4528-ad3a-ba1f438cc0fc,b71aeceb-a2f8-4b55-b919-3faa52663eec,d8d93e26-d576-42e2-9a6b-e428bcb6bf68
2962a0a1-20a8-43fe-a680-88c2d4641047,16.0,Lapped,17.0,1:36.641,17.0,1:32.277,,,17.0,1:31.141,17.0,90.119,17.0,1:30.118,,,,,,,16.0,1.0,132.26292156862746,100.37380392156864,135.780355817222,-3.517434248594526,-0.1176613622632111,0.1176613622632111,11.111111111111116,327.0,0.0,9.0,1.0,8.0,17.0,13.8,14.571428571428571,96d91896-ab88-4528-ad3a-ba1f438cc0fc,9218ccac-0d8c-4836-9f4b-082a2c542f68,71e83a22-c17b-480d-93f1-bcc6e31859e2
d82c293e-16f2-4d3a-8cea-a58ecaa9d45d,9.0,Finished,7.0,1:33.951,5.0,1:30.543,2.0,1:35.225,4.0,1:30.037,7.0,89.661,9.0,1:29.661,88.887,3.0,1:28.887,88.766,7.0,1:28.766,9.0,-2.0,129.98992307692308,779.5146141025642,135.780355817222,-5.790432740298911,-0.1936952210519079,0.1936952210519079,55.55555555555556,325.0,0.0,14.0,1.0,13.0,4.666666666666667,5.2,4.0,96d91896-ab88-4528-ad3a-ba1f438cc0fc,d71626b8-a508-4371-a966-503f36ebb8d0,da619921-fbb3-4efc-8926-5c847f4f3436
31d5e480-4c09-4e8d-80b2-773afd9091cf,11.0,Lapped,12.0,1:35.325,13.0,1:31.957,,,16.0,1:31.138,12.0,89.821,14.0,1:29.820,89.494,12.0,1:29.493,,,,11.0,1.0,131.52707843137256,104.16953034547151,135.780355817222,-4.2532773858494295,-0.1422759818473702,0.1422759818473702,27.77777777777778,336.0,0.0,1.0,1.0,0.0,13.666666666666666,12.6,12.428571428571429,96d91896-ab88-4528-ad3a-ba1f438cc0fc,d54daa60-c444-4ecb-a83e-c157cdf43e67,9ce8fc06-61f2-4c19-8be7-5c070425fd4c
ed8f729f-518f-48fc-a37e-2a73fd9832d3,4.0,Finished,8.0,1:35.043,6.0,1:30.558,3.0,1:38.760,10.0,1:30.382,8.0,89.338,4.0,1:29.337,89.196,9.0,1:29.195,88.786,8.0,1:28.786,4.0,4.0,129.52971153846153,208.16186725774227,135.780355817222,-6.250644278760461,-0.2090897139457753,0.2090897139457753,83.33333333333334,327.0,0.0,9.0,1.0,8.0,2.6666666666666665,6.0,6.714285714285714,96d91896-ab88-4528-ad3a-ba1f438cc0fc,a1402642-75cf-4196-9db4-b0d5b458a6ae,32af326f-ab0a-4a12-9764-43f308e87476
8e9eb1e9-5637-45f2-9423-3ce302e03c9b,13.0,Lapped,18.0,1:36.653,19.0,1:32.802,,,20.0,1:31.462,18.0,90.131,18.0,1:30.131,,,,,,,13.0,5.0,131.30025490196078,98.747125,135.780355817222,-4.480100915261204,-0.1498634343987869,0.1498634343987869,33.333333333333336,334.0,0.0,2.0,1.0,1.0,12.333333333333334,13.4,13.285714285714286,96d91896-ab88-4528-ad3a-ba1f438cc0fc,60b02cb4-9e82-4955-bed9-7b8d40b28266,9ce8fc06-61f2-4c19-8be7-5c070425fd4c
fe44f459-6bc3-4bb8-8484-1685e9f94fba,5.0,Finished,3.0,1:35.186,10.0,1:31.239,,,6.0,1:30.137,3.0,89.536,7.0,1:29.536,88.94,4.0,1:28.939,88.489,3.0,1:28.489,5.0,-2.0,129.97144230769234,423.9102,135.780355817222,-5.808913509529646,-0.1943134195254768,0.1943134195254768,61.111111111111114,326.0,0.0,12.0,1.0,11.0,2.3333333333333335,2.0,2.5714285714285716,96d91896-ab88-4528-ad3a-ba1f438cc0fc,b34c803f-2e33-48a4-bffb-499598604cf9,d3cdf2e4-9756-4de7-8fee-cb87fb530b7f
835ff127-5a5b-4f99-bedc-8b3ff23d81e0,15.0,Lapped,15.0,1:36.231,11.0,1:31.935,,,14.0,1:31.022,15.0,89.811,13.0,1:29.811,89.816,15.0,1:29.816,,,,15.0,0.0,132.05001960784315,194.55698039215685,135.780355817222,-3.7303362093788337,-0.1247831257316824,0.1247831257316824,16.666666666666664,325.0,0.0,14.0,1.0,13.0,15.333333333333334,14.2,13.714285714285714,96d91896-ab88-4528-ad3a-ba1f438cc0fc,93895c43-2842-47df-b7de-f86110fd54b7,71e83a22-c17b-480d-93f1-bcc6e31859e2
2ad4aa35-01be-442c-aa5c-84fe9ccf09bf,2.0,Finished,2.0,1:33.944,2.0,1:30.236,,,2.0,1:29.831,2.0,89.303,3.0,1:29.302,88.752,2.0,1:28.751,88.263,2.0,1:28.263,2.0,0.0,129.67950000000002,97.4616965811966,135.780355817222,-6.100855817221969,-0.2040791542052565,0.2040791542052565,77.77777777777779,326.0,0.0,12.0,1.0,11.0,7.666666666666667,9.4,10.142857142857142,96d91896-ab88-4528-ad3a-ba1f438cc0fc,d162e0ad-1954-4454-a548-630421348097,c4170884-4736-4883-a3a4-eb449318ace9
edca2405-336a-435d-a54d-431a9e90c276,8.0,Finished,6.0,1:34.802,8.0,1:31.165,1.0,1:34.724,8.0,1:30.225,6.0,89.425,5.0,1:29.424,89.148,8.0,1:29.147,88.76,6.0,1:28.760,8.0,-2.0,130.12951923076926,275.89448824786325,135.780355817222,-5.650836586452726,-0.1890256032374996,0.1890256032374996,50.0,324.0,0.0,17.0,1.0,16.0,2.3333333333333335,3.2,3.142857142857143,96d91896-ab88-4528-ad3a-ba1f438cc0fc,d31df4d0-71a1-40fc-bf79-61af13e1acd7,d3cdf2e4-9756-4de7-8fee-cb87fb530b7f
defe53dc-3966-4f87-a837-0e15269dec9f,,,11.0,,,,,,13.0,1:30.682,11.0,89.727,10.0,1:29.727,89.472,11.0,1:29.471,,,,19.0,-8.0,,,,,,,,,,,,,12.666666666666666,11.6,11.571428571428571,96d91896-ab88-4528-ad3a-ba1f438cc0fc,fd659e25-4851-44ca-a1fd-4d65095a5693,b3f66b7a-d3e3-431b-9249-f6dd20ce6f7f
b46c7f30-5767-4c32-aac2-d4aefe34b815,7.0,Finished,9.0,1:34.403,4.0,1:30.530,,,3.0,1:29.918,9.0,89.799,12.0,1:29.799,89.14,7.0,1:29.140,89.008,9.0,1:29.007,7.0,2.0,129.80634615384614,98.40212912087912,135.780355817222,-5.974009663375853,-0.1998360354418151,0.1998360354418151,66.66666666666667,334.0,0.0,2.0,1.0,1.0,7.333333333333333,6.4,10.142857142857142,96d91896-ab88-4528-ad3a-ba1f438cc0fc,36fa31f7-12df-4f79-8de7-63098bfb8a5b,da619921-fbb3-4efc-8926-5c847f4f3436
1f43fd5f-f625-4cd7-bc37-fd399f448134,3.0,Finished,4.0,1:33.840,3.0,1:30.269,,,7.0,1:30.171,4.0,89.513,6.0,1:29.513,89.099,6.0,1:29.099,88.682,4.0,1:28.682,3.0,1.0,129.74651923076925,97.23606555944056,135.780355817222,-6.033836586452736,-0.2018373002194169,0.2018373002194169,72.22222222222221,327.0,0.0,9.0,1.0,8.0,5.0,7.2,6.714285714285714,96d91896-ab88-4528-ad3a-ba1f438cc0fc,258793ad-e101-47d1-8409-93edc1c8bdd5,32af326f-ab0a-4a12-9764-43f308e87476
f8258282-be8a-436e-8654-9d29af01f87b,17.0,Lapped,19.0,1:34.900,20.0,1:33.203,,,19.0,1:31.451,19.0,90.139,19.0,1:30.138,,,,,,,17.0,2.0,132.31127450980392,429.8609333333333,135.780355817222,-3.4690813074180653,-0.1160439125751242,0.1160439125751242,5.555555555555558,329.0,0.0,6.0,1.0,5.0,16.666666666666668,16.2,16.857142857142858,96d91896-ab88-4528-ad3a-ba1f438cc0fc,6d1c7b33-b9da-42ee-b80a-b144e7a3efb4,d7558695-fc23-4e4a-8247-3e810f9397f8
cd7359df-e9ca-40d1-a55d-b8044ac49160,12.0,Lapped,16.0,1:35.798,15.0,1:32.055,,,18.0,1:31.341,16.0,90.024,16.0,1:30.024,,,,,,,12.0,4.0,131.27850980392157,159.31429598506065,135.780355817222,-4.5018460133004226,-0.1505908276283445,0.1505908276283445,38.888888888888886,333.0,0.0,4.0,1.0,3.0,12.666666666666666,11.6,10.857142857142858,96d91896-ab88-4528-ad3a-ba1f438cc0fc,bbe763bf-f205-4c4a-b485-51cc69248b5a,eb14f5b8-34b7-42db-ba17-1d847b0fc6ee
a397a8ef-8e18-4e62-bab6-a6b2dd8d4ab4,10.0,Lapped,10.0,1:36.341,9.0,1:31.230,4.0,1:40.945,9.0,1:30.340,10.0,89.775,11.0,1:29.775,89.417,10.0,1:29.417,89.413,10.0,1:29.412,10.0,0.0,100.9521,98.5205476190476,135.780355817222,-34.828255817222,-1.1650367100233292,1.1650367100233292,94.44444444444444,330.0,0.0,5.0,1.0,4.0,13.0,14.0,13.714285714285714,96d91896-ab88-4528-ad3a-ba1f438cc0fc,329fcd08-b140-4524-8bbd-d944b5c5dd1b,c9a9c6fa-3f8f-4291-96b9-be6320767395
76fedf07-4793-4085-b86c-c99ffc8c6cb7,1.0,Finished,1.0,1:33.706,1.0,1:30.055,,,1.0,1:29.563,1.0,88.866,1.0,1:28.865,88.74,1.0,1:28.739,88.197,1.0,1:28.197,1.0,0.0,129.47751923076925,111.19613513513512,135.780355817222,-6.302836586452742,-0.2108355939221211,0.2108355939221211,88.88888888888889,324.0,0.0,17.0,1.0,16.0,4.0,3.0,3.0,96d91896-ab88-4528-ad3a-ba1f438cc0fc,4e5380ac-3832-409c-a269-05f3091fe4e2,c4170884-4736-4883-a3a4-eb449318ace9
4b24b9eb-08fb-4490-8031-d5d4de107519,18.0,Retired,20.0,1:37.159,18.0,1:32.638,,,15.0,1:31.066,20.0,90.143,20.0,1:30.143,,,,,,,18.0,2.0,252.17309090909097,976.3354545454546,135.780355817222,116.39273509186896,3.893442435753416,-3.893442435753416,0.0,329.0,0.0,6.0,1.0,5.0,17.333333333333332,17.4,17.714285714285715,96d91896-ab88-4528-ad3a-ba1f438cc0fc,b59a380d-034d-42f5-b7c2-0c866052304b,d8d93e26-d576-42e2-9a6b-e428bcb6bf68
586721dc-45c1-4b4f-b057-f9e5cc114b8d,19.0,Retired,18.0,1:38.007,13.0,1:36.947,20.0,1:39.629,7.0,1:34.406,18.0,94.425,18.0,1:34.424,,,,,,,19.0,-1.0,100.78641666666668,102.84471428571428,99.64372578656462,1.142690880102066,1.2590768087405724,-1.2590768087405724,5.000000000000004,369.0,32.5,1.0,3.0,-2.0,14.333333333333334,15.4,14.714285714285714,130947f0-f4e1-4f88-a15e-27a72e00c742,00572d64-eb7e-4295-89f6-63bf98e32dd4,d7558695-fc23-4e4a-8247-3e810f9397f8
95076e24-b02e-44ae-ba99-7e83633d6320,11.0,Finished,17.0,1:36.552,7.0,1:36.262,14.0,1:35.439,15.0,1:35.938,17.0,94.258,17.0,1:34.257,,,,,,,11.0,6.0,99.63961224489796,100.19147826086954,99.64372578656462,-0.0041135416666691,-0.0045325161900552,0.0045325161900552,44.99999999999999,365.0,24.333333333333332,5.0,9.0,-4.0,9.333333333333334,11.4,10.142857142857142,130947f0-f4e1-4f88-a15e-27a72e00c742,5d03531f-db77-4857-b87a-f8bcff470727,eb14f5b8-34b7-42db-ba17-1d847b0fc6ee
f8b91735-3238-4ead-9263-1d40a281dd48,18.0,Lapped,19.0,1:36.600,16.0,1:37.765,11.0,1:35.019,17.0,1:36.412,19.0,94.43,19.0,1:34.430,,,,,,,18.0,1.0,100.47177083333334,99.83221874999998,99.64372578656462,0.8280450467687217,0.9123835090780428,-0.9123835090780428,9.999999999999998,360.0,20.0,12.0,19.0,-7.0,15.333333333333334,16.6,15.857142857142858,130947f0-f4e1-4f88-a15e-27a72e00c742,b71aeceb-a2f8-4b55-b919-3faa52663eec,d8d93e26-d576-42e2-9a6b-e428bcb6bf68
59911554-bf5a-4c3d-9d90-3e3e34158fe0,14.0,Finished,14.0,1:36.867,17.0,1:38.025,18.0,1:35.867,8.0,1:34.722,14.0,93.746,9.0,1:33.745,93.749,14.0,1:33.748,,,,14.0,0.0,99.70442857142856,99.9783067226891,99.64372578656462,0.0607027848639489,0.0668855155659767,-0.0668855155659767,35.0,363.0,22.333333333333332,8.0,16.0,-8.0,13.0,13.0,13.0,130947f0-f4e1-4f88-a15e-27a72e00c742,217ff409-a898-4f8b-9323-7763902509c9,d7558695-fc23-4e4a-8247-3e810f9397f8
79c8dd4f-96be-49f0-b511-aae21d58bd31,20.0,Retired,3.0,1:38.313,9.0,1:36.477,6.0,1:34.650,10.0,1:34.905,3.0,93.691,8.0,1:33.691,92.879,4.0,1:32.879,92.664,3.0,1:32.664,20.0,-17.0,102.26021428571428,103.7605,99.64372578656462,2.6164884991496677,2.8829844072278927,-2.8829844072278927,0.0,361.0,35.0,10.0,2.0,8.0,17.0,15.2,15.0,130947f0-f4e1-4f88-a15e-27a72e00c742,9218ccac-0d8c-4836-9f4b-082a2c542f68,71e83a22-c17b-480d-93f1-bcc6e31859e2
6ff814ca-a55b-4429-9d92-9b403ac7fa03,2.0,Finished,10.0,1:35.480,1.0,1:35.001,1.0,1:33.825,6.0,1:34.340,10.0,93.225,2.0,1:33.224,92.567,1.0,1:32.566,108.106,10.0,1:48.105,2.0,8.0,98.4523673469388,97.34622406015036,99.64372578656462,-1.191358439625816,-1.312701281116585,1.312701281116585,90.0,364.0,21.333333333333332,7.0,17.0,-10.0,5.666666666666667,6.2,5.142857142857143,130947f0-f4e1-4f88-a15e-27a72e00c742,d71626b8-a508-4371-a966-503f36ebb8d0,da619921-fbb3-4efc-8926-5c847f4f3436
173810dd-8c14-42d6-87f5-e0952ba5d622,8.0,Finished,9.0,1:36.584,15.0,1:37.200,9.0,1:34.817,11.0,1:34.908,9.0,93.92,11.0,1:33.920,93.114,10.0,1:33.114,93.062,9.0,1:33.061,8.0,1.0,99.532693877551,99.08917959183673,99.64372578656462,-0.1110319090136044,-0.1223407870873493,0.1223407870873493,55.00000000000001,358.0,24.0,14.0,11.0,3.0,13.666666666666666,12.6,11.428571428571429,130947f0-f4e1-4f88-a15e-27a72e00c742,d54daa60-c444-4ecb-a83e-c157cdf43e67,9ce8fc06-61f2-4c19-8be7-5c070425fd4c
d31e20d8-10cd-4432-8bec-32a49fa5cb86,16.0,Finished,15.0,1:36.980,20.0,1:38.730,15.0,1:35.671,18.0,1:36.543,15.0,94.087,15.0,1:34.087,94.257,15.0,1:34.257,,,,16.0,-1.0,100.09351020408164,99.17551282051282,99.64372578656462,0.4497844175170229,0.4955960871745007,-0.4955960871745007,19.999999999999996,355.0,23.333333333333332,18.0,14.0,4.0,17.0,17.0,17.0,130947f0-f4e1-4f88-a15e-27a72e00c742,4d8edae8-dd9a-4376-a1f0-91e4dcaaee1a,c9a9c6fa-3f8f-4291-96b9-be6320767395
135da666-34be-4056-85f0-3416ba7473bf,4.0,Finished,4.0,1:35.674,4.0,1:36.007,5.0,1:34.313,12.0,1:34.941,4.0,93.446,4.0,1:33.445,93.016,5.0,1:33.016,92.783,4.0,1:32.783,4.0,0.0,98.70142857142856,98.65406707317074,99.64372578656462,-0.9422972151360512,-1.0382725470012113,1.0382725470012113,80.0,362.0,23.333333333333332,9.0,14.0,-5.0,3.0,3.0,6.857142857142857,130947f0-f4e1-4f88-a15e-27a72e00c742,a1402642-75cf-4196-9db4-b0d5b458a6ae,32af326f-ab0a-4a12-9764-43f308e87476
22346ea8-248a-4175-ba72-19dc246fff6c,12.0,Finished,12.0,1:36.557,11.0,1:36.811,7.0,1:34.686,9.0,1:34.882,12.0,93.991,13.0,1:33.990,93.297,12.0,1:33.296,,,,12.0,0.0,99.6562857142857,100.26315518707484,99.64372578656462,0.0125599277210852,0.0138391878227502,-0.0138391878227502,40.0,359.0,29.5,13.0,4.0,9.0,12.666666666666666,13.6,13.142857142857142,130947f0-f4e1-4f88-a15e-27a72e00c742,60b02cb4-9e82-4955-bed9-7b8d40b28266,9ce8fc06-61f2-4c19-8be7-5c070425fd4c
289d277f-544d-442f-8556-13ed1a7c0643,6.0,Finished,6.0,1:34.876,3.0,1:35.953,2.0,1:33.835,4.0,1:34.007,6.0,93.592,7.0,1:33.591,93.099,9.0,1:33.099,93.008,6.0,1:33.007,6.0,0.0,99.23595918367349,98.74973658536584,99.64372578656462,-0.4077666028911437,-0.4492986528721638,0.4492986528721638,70.0,358.0,18.0,14.0,20.0,-6.0,3.3333333333333335,2.6,2.5714285714285716,130947f0-f4e1-4f88-a15e-27a72e00c742,b34c803f-2e33-48a4-bffb-499598604cf9,d3cdf2e4-9756-4de7-8fee-cb87fb530b7f
b50391aa-896d-4ee1-8450-8fd1c8a81e68,17.0,Lapped,11.0,1:36.510,14.0,1:37.152,12.0,1:35.221,14.0,1:35.459,11.0,93.968,12.0,1:33.968,93.221,11.0,1:33.221,,,,17.0,-6.0,100.37558333333332,101.22303157894736,99.64372578656462,0.7318575467687083,0.8063990712483358,-0.8063990712483358,15.000000000000002,356.0,35.25,17.0,1.0,16.0,15.666666666666666,15.2,14.571428571428571,130947f0-f4e1-4f88-a15e-27a72e00c742,93895c43-2842-47df-b7de-f86110fd54b7,71e83a22-c17b-480d-93f1-bcc6e31859e2
f7093d17-5c85-44d4-90f1-ceefa6d307de,10.0,Finished,16.0,1:36.325,10.0,1:36.536,19.0,1:36.055,13.0,1:35.061,16.0,94.155,16.0,1:34.155,,,,,,,10.0,6.0,99.5059387755102,99.48592602040816,99.64372578656462,-0.1377870110544137,-0.1518209632939377,0.1518209632939377,60.0,366.0,21.333333333333332,3.0,17.0,-14.0,5.666666666666667,6.2,9.428571428571429,130947f0-f4e1-4f88-a15e-27a72e00c742,d162e0ad-1954-4454-a548-630421348097,c4170884-4736-4883-a3a4-eb449318ace9
c5ab6bb3-f491-47c3-9edb-77744f35ee4e,7.0,Finished,8.0,1:36.597,8.0,1:36.450,8.0,1:34.798,2.0,1:33.784,8.0,93.45,5.0,1:33.450,93.024,6.0,1:33.024,93.033,8.0,1:33.033,7.0,1.0,99.36532653061224,99.88204513888888,99.64372578656462,-0.2783992559523796,-0.3067549175757512,0.3067549175757512,65.0,367.0,24.333333333333332,2.0,9.0,-7.0,3.6666666666666665,3.8,4.0,130947f0-f4e1-4f88-a15e-27a72e00c742,d31df4d0-71a1-40fc-bf79-61af13e1acd7,d3cdf2e4-9756-4de7-8fee-cb87fb530b7f
001c361c-5600-4b24-b8c6-73e1d95faeb0,1.0,Finished,1.0,1:35.716,2.0,1:35.397,3.0,1:34.015,1.0,1:33.569,1.0,93.186,1.0,1:33.186,92.779,3.0,1:32.778,92.312,1.0,1:32.311,1.0,0.0,98.42248979591837,114.754,99.64372578656462,-1.2212359906462495,-1.34562193555327,1.34562193555327,95.0,340.0,26.0,20.0,5.0,15.0,7.333333333333333,7.2,8.285714285714286,130947f0-f4e1-4f88-a15e-27a72e00c742,36fa31f7-12df-4f79-8de7-63098bfb8a5b,da619921-fbb3-4efc-8926-5c847f4f3436
58c0ea90-b13f-4b05-80bd-9e1be4db82f1,3.0,Finished,2.0,1:35.875,6.0,1:36.218,4.0,1:34.105,3.0,1:33.918,2.0,93.484,6.0,1:33.483,92.711,2.0,1:32.710,92.41,2.0,1:32.409,3.0,-1.0,98.6339387755102,100.68738265306122,99.64372578656462,-1.0097870110544136,-1.1126363476993095,1.1126363476993095,85.0,366.0,24.0,3.0,11.0,-8.0,4.333333333333333,4.6,6.285714285714286,130947f0-f4e1-4f88-a15e-27a72e00c742,258793ad-e101-47d1-8409-93edc1c8bdd5,32af326f-ab0a-4a12-9764-43f308e87476
43292ae5-ba33-4026-999f-738e3c6f35b8,15.0,Finished,20.0,1:37.179,12.0,1:36.816,13.0,1:35.251,19.0,1:36.950,20.0,94.484,20.0,1:34.483,,,,,,,15.0,5.0,99.92538775510204,101.90397274031564,99.64372578656462,0.2816619685374206,0.3103499456108435,-0.3103499456108435,25.0,361.0,25.333333333333332,10.0,7.0,3.0,13.666666666666666,12.6,11.0,130947f0-f4e1-4f88-a15e-27a72e00c742,bbe763bf-f205-4c4a-b485-51cc69248b5a,eb14f5b8-34b7-42db-ba17-1d847b0fc6ee
d0e8e5ec-fce9-4adc-a1da-b1a05c17b4f6,9.0,Finished,7.0,1:36.956,19.0,1:38.573,10.0,1:34.996,16.0,1:36.215,7.0,93.789,10.0,1:33.789,93.089,8.0,1:33.088,93.029,7.0,1:33.028,9.0,-2.0,99.62116326530612,99.7855141287284,99.64372578656462,-0.022562521258493,-0.0248605705689602,0.0248605705689602,50.0,365.0,24.0,5.0,11.0,-6.0,13.0,13.2,12.857142857142858,130947f0-f4e1-4f88-a15e-27a72e00c742,329fcd08-b140-4524-8bbd-d944b5c5dd1b,c9a9c6fa-3f8f-4291-96b9-be6320767395
afad6167-199e-4685-8905-adcf9422fb44,5.0,Finished,5.0,1:36.248,5.0,1:36.037,17.0,1:35.834,5.0,1:34.137,5.0,93.299,3.0,1:33.299,93.085,7.0,1:33.084,92.797,5.0,1:32.796,5.0,0.0,98.7068163265306,99.74722777222776,99.64372578656462,-0.936909460034002,-1.0323360355454116,1.0323360355454116,75.0,355.0,25.666666666666668,18.0,6.0,12.0,4.0,3.0,2.5714285714285716,130947f0-f4e1-4f88-a15e-27a72e00c742,4e5380ac-3832-409c-a269-05f3091fe4e2,c4170884-4736-4883-a3a4-eb449318ace9
5848d372-b735-4419-bb6c-98d0a20ee3d5,13.0,Finished,13.0,1:36.323,18.0,1:38.349,16.0,1:35.765,20.0,1:36.987,13.0,94.079,14.0,1:34.078,93.566,13.0,1:33.566,,,,13.0,0.0,99.78318367346937,99.48281082621084,99.64372578656462,0.1394578869047507,0.1536620220352625,-0.1536620220352625,30.000000000000004,358.0,24.666666666666668,14.0,8.0,6.0,18.333333333333332,18.0,17.571428571428573,130947f0-f4e1-4f88-a15e-27a72e00c742,b59a380d-034d-42f5-b7c2-0c866052304b,d8d93e26-d576-42e2-9a6b-e428bcb6bf68
41a8d53f-bfbe-4ed7-88cd-ad90bd175acb,,,9.0,,17.0,1:19.811,,,11.0,1:17.510,9.0,77.189,9.0,1:17.188,76.988,7.0,1:16.987,77.065,9.0,1:17.064,19.0,-10.0,,,,,,,,,,,,,16.0,16.4,16.142857142857142,042f632d-9a48-43e2-bc12-e2dd4a9e6a22,00572d64-eb7e-4295-89f6-63bf98e32dd4,b3f66b7a-d3e3-431b-9249-f6dd20ce6f7f
