season,race_name,round,circuit_type,team,avg_race_pace,clean_air_avg_race_pace,top_speed,cornering_speed,top_speed_rank,corner_speed_rank,drag_index,avg_stint_length,stints_soft,stints_medium,stints_hard,deg_soft_slope,deg_medium_slope,deg_hard_slope,dropoff_soft,dropoff_medium,dropoff_hard,avg_throttle_pct,avg_speed,traffic_lap_pct,avg_interval_to_car_ahead,clean_air_pace_advantage
2024,Spa-Francorchamps,14,Permanent,Alpine,110.16972093023256,109.77358706467663,352.0,22.666666666666668,4.0,7.0,-3.0,14.333333333333334,0,2,4,,0.35350768398268745,-0.3112201874879482,,4.4750000000000085,-12.911249999999995,71.76442171471605,226.28678951236793,0.8372093023255814,1.8959079121414648,-0.39613386555592456
2024,Spa-Francorchamps,14,Permanent,Aston Martin,110.12626744186046,109.94527558139538,356.0,32.75,1.0,1.0,0.0,21.5,0,2,2,,0.16938286713287265,-0.14013907624633484,,3.4649999999999963,-16.186,69.50891107789042,226.45283077422823,0.5930232558139535,4.226160190615836,-0.18099186046508464
2024,Spa-Francorchamps,14,Permanent,Ferrari,109.247,109.18369662058373,349.0,22.5,6.0,8.0,-2.0,14.333333333333334,0,2,4,,-0.33196742424242276,-0.2141057695851589,,-3.1114999999999995,-9.251999999999995,74.2057592104448,228.4980101772661,0.6744186046511628,2.9696971000490735,-0.06330337941626851
2024,Spa-Francorchamps,14,Permanent,Haas,110.56558139534886,112.93786409090907,353.0,27.2,3.0,5.0,-2.0,17.2,0,3,2,,0.14040789489708552,-0.1971199633699624,,-2.779666666666671,-13.265,70.19003045954288,225.90184425956613,0.5581395348837209,3.0012358974358975,2.372282695560216
2024,Spa-Francorchamps,14,Permanent,McLaren,109.01311627906978,110.30241803278689,355.0,22.833333333333332,2.0,6.0,-4.0,14.333333333333334,0,2,4,,0.1612842823842885,-0.3004365107480207,,3.765499999999996,-12.402499999999996,68.45565892251392,228.69340911892365,0.8255813953488372,1.8447775271512112,1.2893017537171119
2024,Spa-Francorchamps,14,Permanent,Mercedes,108.92026744186045,107.73989226594301,346.0,28.0,9.0,3.0,6.0,17.2,0,2,3,,0.2998371212121177,-0.22640907895853601,,4.485500000000002,-14.118,72.76467367868817,229.5013287201484,0.686046511627907,1.8040013784907907,-1.1803751759174332
2024,Spa-Francorchamps,14,Permanent,RB,110.28890697674416,110.00910852764822,347.0,27.8,8.0,4.0,4.0,17.2,1,2,2,0.448464285714269,-0.060432967032968646,-0.1828917580170962,4.054000000000002,-2.3075000000000045,-16.830500000000008,71.32028449430133,226.13523123706798,0.5930232558139535,2.25802174791725,-0.2797984490959351
2024,Spa-Francorchamps,14,Permanent,Red Bull,109.48696511627908,108.09983076923079,346.0,17.338010045618248,9.0,10.0,-1.0,12.285714285714286,1,4,2,-18.82200000000001,-0.017075323083780625,-0.15320501655207458,-18.822000000000003,-3.2952499999999993,-9.864000000000004,70.13654765056347,227.7476630141462,0.7325581395348837,5.299086848072563,-1.3871343470482884
2024,Spa-Francorchamps,14,Permanent,Sauber,112.51376595744682,112.7666105212355,348.0,29.0,7.0,2.0,5.0,11.75,0,2,2,,-0.32722954545454647,-0.28153673913044724,,-5.450999999999993,5.923500000000006,69.74307968046034,222.44295411753183,0.6170212765957447,12.628005555555555,0.2528445637886847
2024,Spa-Francorchamps,14,Permanent,Williams,110.5148488372093,111.10677562388592,351.0,21.5,5.0,9.0,-4.0,14.333333333333334,0,4,2,,0.15006050420167527,-0.21006319207108903,,-2.4087500000000013,-15.441500000000007,67.20199285092008,225.35265567096118,0.5930232558139535,3.4253839285714283,0.5919267866766234
2024,Interlagos,15,Permanent,Alpine,110.87022058823531,91.88823987745097,333.0,32.25,7.0,7.0,0.0,34.0,0,0,0,,,,,,,63.566850829658705,198.30754388752584,0.5661764705882353,3.4854936791630333,-18.98198071078434
2024,Zandvoort,15,Permanent,Alpine,76.95503571428573,77.01839632962276,333.0,27.75,9.0,2.0,7.0,35.0,0,2,2,,0.030895354957888803,-0.0821979559593155,,2.6205,-20.934000000000005,63.5551798714227,198.35962566784744,0.36428571428571427,7.4141297444314835,0.0633606153370323
2024,Interlagos,15,Permanent,Aston Martin,111.69354411764706,87.23811210571185,333.0,56.333333333333336,7.0,2.0,5.0,22.666666666666668,0,0,0,,,,,,,61.90420442424126,198.4960256745917,0.6029411764705882,4.9207205128205125,-24.455432011935216
2024,Zandvoort,15,Permanent,Aston Martin,76.8203857142857,76.99962278971029,338.0,21.5,5.0,6.0,-1.0,35.0,0,2,2,,0.0373723979024307,-0.0801567207183056,,3.8230000000000004,-19.920500000000004,61.54852546569064,198.50435062917046,0.7428571428571429,2.190948996005046,0.1792370754245809
2024,Interlagos,15,Permanent,Ferrari,118.00384761904762,226.90818445121946,334.0,51.166666666666664,3.0,5.0,-2.0,17.5,0,0,0,,,,,,,65.13539089122162,200.0115600722697,0.7047619047619048,2.527138761211044,108.90433683217184
2024,Zandvoort,15,Permanent,Ferrari,75.91421126760562,75.44756813774461,336.0,27.75,6.0,2.0,4.0,35.5,0,2,2,,0.0191322222005874,-0.06398387365711285,,2.824000000000005,-19.380500000000005,65.279655027409,200.89904567310757,0.47183098591549294,3.0734428678517887,-0.4666431298610121
2024,Interlagos,15,Permanent,Haas,107.49805154639176,94.21835392156862,334.0,65.5,3.0,1.0,2.0,13.857142857142858,0,0,0,,,,,,,61.05559974066408,196.3514158428904,0.7422680412371134,41.023655893393396,-13.279697624823143
2024,Zandvoort,15,Permanent,Haas,77.13396428571428,77.60947431568432,343.0,21.5,1.0,6.0,-5.0,35.0,0,2,2,,0.052390765685927904,-0.011472108155002849,,-7.4925,-6.25,60.945610336400826,197.86839303631177,0.5928571428571429,3.2995791759174615,0.4755100299700388
2024,Interlagos,15,Permanent,McLaren,111.07888235294119,498.4809075949367,334.0,51.833333333333336,3.0,4.0,-1.0,22.666666666666668,0,0,0,,,,,,,61.60347192787747,201.36038955412755,0.9044117647058824,1.511303572803573,387.4020252419955
2024,Zandvoort,15,Permanent,McLaren,75.73844366197183,78.28579826086957,334.0,27.25,7.0,4.0,3.0,35.5,0,2,2,,0.0027088525274000523,-0.0611028839377674,,3.1795000000000044,-20.407000000000004,61.61850794687895,201.45940523268436,0.9084507042253521,1.1331317355732677,2.5473545988977406
2024,Interlagos,15,Permanent,Mercedes,111.12858823529413,829.6234509466439,342.0,29.166666666666668,1.0,8.0,-7.0,22.666666666666668,0,0,0,,,,,,,62.007951687870126,199.88207675411377,0.8970588235294118,1.6879680064680065,718.4948627113497
2024,Zandvoort,15,Permanent,Mercedes,76.17073943661971,75.70158757974482,342.0,19.166666666666668,2.0,10.0,-8.0,23.666666666666668,3,1,2,-0.1413096334399484,0.0333134782608734,-0.15072127131489224,-11.259999999999991,2.7890000000000015,-16.37550000000001,61.94903354296122,199.99274726549683,0.3591549295774648,5.0302614069264076,-0.4691518568748876
2024,Interlagos,15,Permanent,RB,111.26196323529412,104.96943568563789,342.0,17.666666666666668,1.0,9.0,-8.0,22.666666666666668,0,0,0,,,,,,,62.519783373569624,196.3945418255402,0.4485294117647059,4.555718802135469,-6.292527549656228
2024,Zandvoort,15,Permanent,RB,77.16016428571427,77.86529827823692,342.0,21.4,2.0,8.0,-6.0,28.0,1,2,2,0.1261538461538492,-0.0987044665416065,-0.0706339952946415,2.400999999999996,-6.811000000000007,-19.67000000000001,63.304881879789434,197.47446131081057,0.8,1.8253812576312576,0.7051339925226472
2024,Interlagos,15,Permanent,Red Bull,110.82237500000001,95.84360283687944,334.0,52.6,3.0,3.0,0.0,27.2,0,0,0,,,,,,,62.079797074607434,200.71518151427819,0.9411764705882353,1.1367183166789618,-14.978772163120567
2024,Zandvoort,15,Permanent,Red Bull,75.98330985915494,76.26153821074597,334.0,28.25,7.0,1.0,6.0,35.5,0,2,2,,0.033937585364827896,-0.0602196796799438,,3.744000000000007,-20.133000000000003,62.08198226687263,200.77915803695058,0.4154929577464789,5.191872122838403,0.2782283515910251
2024,Interlagos,15,Permanent,Sauber,111.52718382352943,119.90014495577954,331.0,38.857142857142854,9.0,6.0,3.0,19.428571428571427,0,0,0,,,,,,,62.56486515881075,195.6756482405916,0.36764705882352944,213.0314225483903,8.372961132250111
2024,Zandvoort,15,Permanent,Sauber,77.92267391304348,77.99030390614216,331.0,19.333333333333332,10.0,9.0,1.0,23.0,2,2,2,-0.09570703682282494,-0.055240775156216344,-0.054861601105957,-9.579999999999998,-8.613999999999997,-15.837000000000003,62.590474938806516,195.73963772723386,0.2391304347826087,11.264806876817714,0.06762999309867723
2024,Interlagos,15,Permanent,Williams,89.94200000000002,90.04259770114942,,,,,,14.5,0,0,0,,,,,,,,,0.3793103448275862,5.80072,0.10059770114939681
2024,Zandvoort,15,Permanent,Williams,77.27616428571429,77.51623426008746,342.0,22.4,2.0,5.0,-3.0,28.0,0,3,2,,-0.10433948518801457,-0.043073688315370895,,-4.7960000000000065,-18.183,59.59284376350438,196.95931659906103,0.5857142857142857,4.157795372694532,0.24006997437317068
2024,Monza,16,Permanent,Alpine,86.29560784313728,86.6193986401012,357.0,23.4,4.0,5.0,-1.0,20.4,0,2,3,,0.043545346320346345,-0.13440235674062032,,-7.718999999999994,-10.845666666666668,75.16595100266548,240.10429600841985,0.4803921568627451,4.557375093795094,0.32379079696391955
2024,Monza,16,Permanent,Aston Martin,86.26442718446603,86.15798458646618,356.0,15.571428571428571,5.0,10.0,-5.0,14.714285714285714,1,2,4,-28.748000000000022,-0.14009435564435554,-0.19207138665222645,-28.748000000000005,-5.542500000000005,-12.403249999999996,73.57292346494371,239.75032090106168,0.7184466019417476,3.085526671274571,-0.10644259799984468
2024,Monza,16,Permanent,Ferrari,84.61106730769231,85.01337560096152,349.0,31.5,10.0,1.0,9.0,26.0,0,2,2,,0.138136212703706,-0.09812973765419775,,4.7265000000000015,-21.60600000000001,77.51955288984546,244.88360093772445,0.5865384615384616,3.4965864968794538,0.4023082932692148
2024,Monza,16,Permanent,Haas,86.0308349514563,85.93299016778428,363.0,19.6,1.0,9.0,-8.0,20.6,0,2,3,,0.6749274725274681,-0.2731410395647246,,3.477499999999999,-28.723666666666663,73.2712769986508,241.08791558903633,0.46601941747572817,5.113118205128204,-0.09784478367201643
2024,Monza,16,Permanent,McLaren,84.55458653846154,86.45413437001596,355.0,21.666666666666668,7.0,6.0,1.0,17.333333333333332,0,2,4,,0.1212510989011017,-0.34963296626534796,,4.390999999999998,-19.17175,73.65428071489272,244.75048934979745,0.6923076923076923,2.490392705442705,1.899547831554429
2024,Monza,16,Permanent,Mercedes,85.02695192307692,87.48109247135842,356.0,21.5,5.0,7.0,-2.0,17.333333333333332,0,2,4,,0.18218191808192097,-0.3536476961119356,,4.720999999999989,-21.385,75.49100858549068,243.42591115431952,0.6153846153846154,3.9553072560115328,2.454140548281501
2024,Monza,16,Permanent,RB,86.33636206896553,87.56352500000001,360.0,31.0,2.0,2.0,0.0,19.333333333333332,0,1,2,,0.2145515151515158,1.0237607649299036,,4.784999999999997,-7.530000000000001,72.84464886984523,239.81408613002782,0.37931034482758613,2.2099092140921406,1.227162931034485
2024,Monza,16,Permanent,Red Bull,85.30271153846154,84.5927466673951,354.0,20.333333333333332,8.0,8.0,0.0,17.333333333333332,0,2,4,,-0.5780170242554136,-0.21086387314058982,,-19.971000000000004,-7.226749999999999,74.50555440151396,242.5276297286519,0.47115384615384615,5.471505841624263,-0.7099648710664326
2024,Monza,16,Permanent,Sauber,86.62365686274511,86.40732022413071,353.0,28.25,9.0,3.0,6.0,25.5,0,2,2,,-0.1762439367649887,-0.027019752702425397,,-9.263000000000005,-9.650499999999994,73.56719718371993,239.04483428796618,0.46078431372549017,3.693917647264276,-0.21633663861439345
2024,Monza,16,Permanent,Williams,85.792,85.72671433946488,359.0,27.5,3.0,4.0,-1.0,26.0,0,2,2,,0.08978844537815195,-0.1139068651358113,,3.886500000000005,-22.368000000000002,72.59299546582037,241.16926281175654,0.36538461538461536,3.8276007038288284,-0.06528566053512463
2024,Baku,17,Street,Alpine,111.54676767676769,111.46346245059289,349.0,19.75,5.0,9.0,-4.0,24.75,2,0,2,0.0,,-0.0030066956144157997,0.0,,17.388999999999996,63.39648881127087,192.60127317490102,0.6060606060606061,10.060369791666666,-0.08330522617480085
2024,Baku,17,Street,Aston Martin,110.81001063829787,110.967100516792,348.0,15.75,7.0,10.0,-3.0,23.5,0,1,3,,0.1003515151515181,0.005169047760297928,,3.411000000000002,3.4576666666666678,60.31562700287555,192.35745959656666,0.2978723404255319,6.296892171325052,0.15708987849413347
2024,Baku,17,Street,Ferrari,109.0181836734694,115.79189965123655,351.0,32.75,3.0,1.0,2.0,24.5,0,2,2,,0.1318176470588243,0.018051793672014704,,4.6924999999999955,6.018000000000001,65.80956588487687,196.46835638873927,0.7448979591836735,2.160739732142857,6.773715977767154
2024,Baku,17,Street,Haas,110.98764999999999,110.10383037593986,350.0,32.25,4.0,4.0,0.0,25.0,0,2,2,,0.08571868131868049,0.24276342545553126,,3.3245000000000005,25.848999999999997,61.01437768754573,192.95740251350867,0.67,2.5806547965547963,-0.8838196240601235
2024,Baku,17,Street,McLaren,109.55493,109.77783693910257,346.0,31.75,9.0,6.0,3.0,25.0,0,2,2,,0.7385186813186796,0.043058751608753804,,17.127499999999998,14.740000000000002,61.78190532777893,195.38888286817027,0.68,3.6879990842490837,0.22290693910257176
2024,Baku,17,Street,Mercedes,110.37619,129.33970786516855,358.0,32.25,1.0,4.0,-3.0,25.0,0,2,2,,0.16581818181818594,0.1564195344129558,,3.5960000000000036,27.888499999999986,61.517302861912306,193.5836754027157,0.71,3.034072843822844,18.963517865168555
2024,Baku,17,Street,RB,112.69820634920636,112.0221599616858,346.0,32.5,9.0,3.0,6.0,15.75,1,1,2,-13.270000000000008,0.2842090909090911,-3.04317382218845,-13.27000000000001,9.656000000000006,-2.711999999999996,61.90960083256779,190.56515788333348,0.3492063492063492,14.962315340909091,-0.6760463875205573
2024,Baku,17,Street,Red Bull,109.66214285714287,109.80706395348837,352.0,25.8,2.0,8.0,-6.0,19.6,1,2,2,-4.3409999999999815,0.19015279720279896,-0.090304108243582,-4.34099999999998,4.520499999999991,-15.439,62.48211686024273,195.41659715534234,0.8877551020408163,8.030941890721891,0.14492109634549877
2024,Baku,17,Street,Sauber,111.91899999999998,111.76474716135623,347.0,30.75,8.0,7.0,1.0,24.75,0,2,2,,0.7069126114082009,0.0462846485364491,,15.006500000000003,12.643500000000003,60.75183590272339,191.2832664307598,0.37373737373737376,5.43422669683258,-0.15425283864375672
2024,Baku,17,Street,Williams,110.95611000000001,109.37149744621576,349.0,32.75,5.0,1.0,4.0,25.0,0,2,2,,0.4850860275689203,0.0798429311701359,,14.844000000000001,14.193999999999996,58.73261863217501,192.99092035139017,0.73,2.7524157520325203,-1.584612553784254
2024,Singapore,18,Street,Alpine,99.88581666666668,99.97576165577343,314.0,28.5,8.0,1.0,7.0,30.0,1,2,1,-0.185517391304346,0.11724899184899445,-0.1144765395894447,-22.146,10.485,-19.574,58.638199422386386,175.3554091847586,0.5083333333333333,5.520553869047619,0.08994498910674054
2024,Yas Marina Circuit,18,Unknown,Alpine,91.06326548672567,90.19731804596584,311.0,30.0,6.0,6.0,0.0,28.25,0,2,2,,-0.6527858641358641,-0.0878885601174941,,-22.647999999999996,-20.173500000000004,58.590907771595056,175.13537158970905,0.4336283185840708,4.508472044622045,-0.8659474407598253
2024,Singapore,18,Street,Aston Martin,99.45494166666666,99.46647745756172,316.0,27.5,6.0,5.0,1.0,30.0,0,2,2,,0.004200506637437304,0.0012783674883680499,,-5.7165000000000035,-4.880500000000005,54.12701771328545,176.17654595607394,0.5,2.858778869047619,0.011535790895067066
2024,Yas Marina Circuit,18,Unknown,Aston Martin,91.04369911504423,91.19609926739926,316.0,38.333333333333336,5.0,3.0,2.0,18.833333333333332,0,2,4,,-1.18301212121212,-0.22370032282934393,,-18.707,-20.242750000000004,54.10049514646891,176.16901887308873,0.5398230088495575,3.3274090079365077,0.15240015235502824
2024,Singapore,18,Street,Ferrari,98.74606557377048,98.9178990430622,319.0,27.5,3.0,5.0,-2.0,30.5,0,2,2,,0.1475021527492108,-0.07571612375719594,,7.082000000000001,-17.819000000000003,59.45301180345722,177.87589088245133,0.5245901639344263,4.242627358058609,0.17183346929172671
2024,Yas Marina Circuit,18,Unknown,Ferrari,89.7692894736842,88.75280731627831,319.0,29.25,3.0,8.0,-5.0,28.5,0,2,2,,-0.3871975247902363,-0.1064166044163152,,-19.876000000000005,-19.134999999999998,59.55238518752624,177.86538889976413,0.34210526315789475,6.284412031499203,-1.016482157405889
2024,Singapore,18,Street,Haas,100.44383620689653,107.87585296934866,321.0,22.8,1.0,8.0,-7.0,23.2,1,2,2,-1.9392738095238065,0.389718766482561,0.00952801331732605,-26.37599999999999,29.922999999999995,-6.867499999999999,54.84444995099639,175.1913929608688,0.6120689655172413,17.67802371031746,7.432016762452122
2024,Yas Marina Circuit,18,Unknown,Haas,91.56890265486726,91.48015662650603,321.0,34.285714285714285,1.0,5.0,-4.0,16.142857142857142,2,2,3,-13.73046307692308,-1.062897902097899,-0.15114936707225782,-23.883499999999998,-17.514500000000005,-13.877666666666665,54.86409193810268,175.11975027276898,0.6637168141592921,11.960805602240898,-0.08874602836122847
2024,Singapore,18,Street,McLaren,97.8792868852459,98.0169519125683,319.0,21.5,3.0,9.0,-6.0,30.5,0,2,2,,0.049217927273914504,-0.14762796044243215,,8.024499999999996,-20.584000000000003,55.23042771336473,179.3463811611262,0.7377049180327869,4.629041666666667,0.13766502732239871
2024,Yas Marina Circuit,18,Unknown,McLaren,90.136,91.92882592592593,319.0,35.4,3.0,4.0,-1.0,22.8,0,2,3,,-7.563082692307693,-0.1735497962511053,,-23.248500000000007,-23.117666666666665,55.295382332467774,179.2289415512497,0.8508771929824561,1.916303296703297,1.7928259259259391
2024,Singapore,18,Street,Mercedes,98.72873770491802,98.4047705049531,320.0,27.25,2.0,7.0,-5.0,30.5,1,1,2,0.1527397058823563,0.0657210256410241,-0.06937397947321164,8.009,8.414000000000001,-18.960500000000003,57.25437051471146,177.70425462708906,0.319672131147541,6.672405374874309,-0.32396719996491186
2024,Yas Marina Circuit,18,Unknown,Mercedes,90.05298245614034,89.33736478090935,320.0,28.75,2.0,9.0,-7.0,28.5,0,2,2,,-0.2437211036789277,-0.15294096084181275,,-19.35949999999999,-22.099999999999994,57.3721925229868,177.68622979383957,0.30701754385964913,5.672860492424241,-0.7156176752309875
2024,Singapore,18,Street,RB,99.8626,99.61352153679653,313.0,18.5,10.0,10.0,0.0,20.0,4,2,0,-2.496340614557858,0.044984795433787896,,-12.331499999999998,-0.9915000000000012,,58.95568202462315,175.81623060138318,0.375,10.915590608465608,-0.2490784632034746
2024,Yas Marina Circuit,18,Unknown,RB,91.67230909090908,91.14730658307211,308.0,29.5,10.0,7.0,3.0,18.333333333333332,0,2,4,,-0.343339920948617,-1.0094529365079337,,-24.323,-18.307749999999995,58.72470401828519,176.9664687598213,0.3090909090909091,8.658331593569828,-0.5250025078369731
2024,Singapore,18,Street,Red Bull,98.52188429752066,101.34938223140495,317.0,27.75,5.0,4.0,1.0,30.25,0,2,2,,0.0860704917687666,-0.1137693850267362,,8.286000000000001,-20.526500000000006,56.740375618516005,178.28134146076644,0.4793388429752066,8.98805744949495,2.8274979338842883
2024,Yas Marina Circuit,18,Unknown,Red Bull,90.23908771929824,89.10491286549707,309.0,27.0,8.0,10.0,-2.0,28.5,0,1,1,,-0.2189740010946887,-0.2306118226600983,,-23.081000000000003,-30.715000000000003,57.52693277306169,179.3533570687898,0.38596491228070173,4.5824002463054185,-1.13417485380117
2024,Singapore,18,Street,Sauber,99.94173333333332,104.67726666666667,316.0,28.25,6.0,2.0,4.0,30.0,0,2,2,,-0.16104166140372977,0.06302939559254785,,-20.697000000000003,7.3765,56.64864843064046,176.03323496977785,0.5416666666666666,5.536471947901635,4.7355333333333505
2024,Yas Marina Circuit,18,Unknown,Sauber,92.43498823529411,92.51674458333335,310.0,46.6,7.0,1.0,6.0,17.0,0,2,3,,-3.4938818181818108,-0.16355282191532408,,-25.559999999999995,-11.759666666666666,56.41236778587524,175.74696625823844,0.4823529411764706,4.696975471380472,0.08175634803923515
2024,Singapore,18,Street,Williams,100.01474324324325,100.30355555555555,314.0,28.0,8.0,3.0,5.0,18.5,0,2,2,,0.21189591232522548,2.3207432917888426,,7.184999999999995,-4.1285000000000025,52.5637692443992,175.47854236621234,0.9324324324324325,3.480263169642857,0.2888123123123023
2024,Yas Marina Circuit,18,Unknown,Williams,92.23797530864198,91.7910077922078,309.0,43.75,8.0,2.0,6.0,20.25,0,2,2,,3.623418181818169,-0.0949489459815551,,-9.654000000000003,-16.8735,47.89900765216117,166.24433921620437,0.2962962962962963,9.903619082125603,-0.4469675164341851
2024,Austin,19,Permanent,Alpine,103.90621100917433,102.6609698290242,333.0,17.8,9.0,7.0,2.0,21.8,1,2,2,-8.665000000000015,-1.3181586555868197,-0.22451876572929347,-29.771000000000015,0.33150000000000546,-22.986000000000004,60.94623344729685,188.70765463655493,0.41284403669724773,4.913936037151703,-1.2452411801501313
2024,Austin,19,Permanent,Aston Martin,103.9170925925926,101.14648013955984,336.0,23.5,7.0,1.0,6.0,27.0,0,2,2,,-0.5992150206307088,-0.562373487011076,,-11.129999999999995,-10.667000000000002,57.95696454802995,188.45754488774824,0.6203703703703703,3.643060054945055,-2.7706124530327543
2024,Austin,19,Permanent,Ferrari,102.05072727272729,106.62007058823532,333.0,19.0,9.0,6.0,3.0,27.5,0,2,2,,-1.2975337304800458,-0.12872367663417025,,0.32099999999999795,-18.409000000000006,63.262498063188104,192.1085734175106,0.6636363636363637,2.1602835139318883,4.569343315508036
2024,Austin,19,Permanent,Haas,103.18054545454547,99.99697941650548,338.0,17.8,3.0,7.0,-4.0,22.0,0,3,2,,-1.162556761971546,-0.2550710031347957,,-7.4060000000000015,-21.609499999999997,60.11758840082606,190.23853032787912,0.6090909090909091,2.8822180532027133,-3.1835660380399844
2024,Austin,19,Permanent,McLaren,102.27012727272727,100.21632894736842,336.0,20.25,7.0,5.0,2.0,27.5,0,2,2,,-0.7726726084538404,-0.19641866220735776,,-0.028000000000005798,-21.039500000000004,60.1584821553953,191.62068521809394,0.43636363636363634,4.15386690860215,-2.0537983253588408
2024,Austin,19,Permanent,Mercedes,102.8052181818182,100.18652532467533,344.0,23.5,1.0,1.0,0.0,27.5,0,1,1,,-0.522816176470587,-0.5342180161943334,,-26.257999999999996,-2.8619999999999948,59.551920387704804,190.25339166723768,0.6545454545454545,3.9069230769230767,-2.618692857142875
2024,Austin,19,Permanent,RB,103.47216513761468,106.12009754815172,338.0,21.25,3.0,4.0,-1.0,27.25,0,2,2,,-1.1063288091552437,-0.36897042108450806,,-9.881500000000003,-12.467999999999995,60.9282065636696,189.1283758866478,0.5596330275229358,4.173132929252782,2.647932410537038
2024,Austin,19,Permanent,Red Bull,102.63664545454544,99.74673944805195,338.0,22.0,3.0,3.0,0.0,27.5,0,2,2,,-1.096000050167224,-0.1399374374304787,,-0.4499999999999956,-20.419000000000004,59.919870741207035,190.63078475021368,0.34545454545454546,7.857773750000001,-2.88990600649349
2024,Austin,19,Permanent,Sauber,104.46919444444444,102.44177087514443,339.0,9.8,2.0,10.0,-8.0,21.6,0,3,2,,-1.9167967481793564,-0.236449730212024,,-7.315333333333328,-23.488,59.02190329507854,187.5959612943381,0.3055555555555556,8.757093566433564,-2.027423569300012
2024,Austin,19,Permanent,Williams,103.56107339449541,105.74317187360926,337.0,16.4,6.0,9.0,-3.0,21.8,0,3,2,,10.360512879779277,-0.3937973737252926,,-14.335666666666668,-11.332,57.368801652312214,188.9657480305794,0.6422018348623854,2.4608182793883104,2.182098479113847
