# x_m,y_m,w_tr_right_m,w_tr_left_m
-12129.371555,-3566.252560,7.500000,7.500000
-12114.135150,-3617.779309,7.500000,7.500000
-12086.515093,-3663.538153,7.500000,7.500000
-12053.244163,-3705.447623,7.500000,7.500000
-12015.982540,-3744.160998,7.500000,7.500000
-11977.212312,-3781.269535,7.500000,7.500000
-11936.271603,-3816.069137,7.500000,7.500000
-11895.330895,-3850.868739,7.500000,7.500000
-11854.390186,-3885.668342,7.500000,7.500000
-11812.123545,-3918.844278,7.500000,7.500000
-11770.114558,-3952.345723,7.500000,7.500000
-11728.179981,-3985.941038,7.500000,7.500000
-11686.245404,-4019.536353,7.500000,7.500000
-11644.310827,-4053.131667,7.500000,7.500000
-11602.968696,-4087.444543,7.500000,7.500000
-11562.043062,-4122.261873,7.500000,7.500000
-11521.117429,-4157.079203,7.500000,7.500000
-11480.603870,-4192.363120,7.500000,7.500000
-11441.352151,-4229.051740,7.500000,7.500000
-11402.627261,-4266.301396,7.500000,7.500000
-11363.902372,-4303.551052,7.500000,7.500000
-11327.732889,-4343.217571,7.500000,7.500000
-11292.697356,-4383.956562,7.500000,7.500000
-11257.661824,-4424.695554,7.500000,7.500000
-11222.678865,-4465.474721,7.500000,7.500000
-11192.572186,-4509.980247,7.500000,7.500000
-11162.465507,-4554.485772,7.500000,7.500000
-11133.326671,-4599.625097,7.500000,7.500000
-11104.566433,-4645.012349,7.500000,7.500000
-11075.681462,-4690.320074,7.500000,7.500000
-11045.748315,-4734.913002,7.500000,7.500000
-11013.845532,-4778.144813,7.500000,7.500000
-10974.645862,-4814.894504,7.500000,7.500000
-10935.446192,-4851.644195,7.500000,7.500000
-10891.901882,-4882.422644,7.500000,7.500000
-10841.925690,-4901.691437,7.500000,7.500000
-10788.970552,-4897.899712,7.500000,7.500000
-10738.112505,-4884.204587,7.500000,7.500000
-10697.871512,-4849.117496,7.500000,7.500000
-10665.942021,-4806.128681,7.500000,7.500000
-10641.781456,-4758.176321,7.500000,7.500000
-10622.653028,-4707.964199,7.500000,7.500000
-10606.788195,-4656.646084,7.500000,7.500000
