# x_m,y_m,w_tr_right_m,w_tr_left_m
3378.049503,13370.491580,7.500000,7.500000
3410.891205,13430.028809,7.500000,7.500000
3444.489746,13489.143971,7.500000,7.500000
3478.440535,13548.058575,7.500000,7.500000
3511.563802,13607.432129,7.500000,7.500000
3542.830434,13667.787968,7.500000,7.500000
3570.236809,13730.004065,7.500000,7.500000
3592.102688,13794.317317,7.500000,7.500000
3606.238803,13860.742518,7.500000,7.500000
3613.286779,13928.199296,7.500000,7.500000
3611.327025,13996.070964,7.500000,7.500000
3600.517451,14063.154021,7.500000,7.500000
3578.196491,14127.225518,7.500000,7.500000
3545.017509,14186.401891,7.500000,7.500000
3497.135064,14234.195238,7.500000,7.500000
3437.954627,14267.201874,7.500000,7.500000
3372.190903,14283.318056,7.500000,7.500000
3304.649747,14290.214010,7.500000,7.500000
3236.668500,14291.000000,7.500000,7.500000
3168.694906,14289.342373,7.500000,7.500000
3100.735618,14287.095987,7.500000,7.500000
3032.776233,14284.884172,7.500000,7.500000
2964.786016,14283.926564,7.500000,7.500000
2896.795580,14283.000000,7.500000,7.500000
2828.813541,14281.975152,7.500000,7.500000
2760.845371,14279.996844,7.500000,7.500000
2692.862566,14278.609440,7.500000,7.500000
2624.878738,14277.273881,7.500000,7.500000
2556.894015,14275.984639,7.500000,7.500000
2488.903611,14275.040328,7.500000,7.500000
2420.925973,14273.425628,7.500000,7.500000
2352.950538,14271.721555,7.500000,7.500000
2284.980634,14269.882163,7.500000,7.500000
2216.986941,14269.215558,7.500000,7.500000
2149.008777,14267.722466,7.500000,7.500000
2081.038133,14265.830869,7.500000,7.500000
2013.068518,14263.902653,7.500000,7.500000
1945.098814,14261.977748,7.500000,7.500000
1877.122571,14260.299323,7.500000,7.500000
1809.132535,14259.399275,7.500000,7.500000
1741.145873,14258.290710,7.500000,7.500000
1673.163746,14257.000000,7.500000,7.500000
1605.166785,14257.000000,7.500000,7.500000
1537.169824,14257.000000,7.500000,7.500000
1469.172864,14257.000000,7.500000,7.500000
1401.175903,14257.000000,7.500000,7.500000
1333.178942,14257.000000,7.500000,7.500000
1265.182746,14257.267527,7.500000,7.500000
1197.186895,14257.656075,7.500000,7.500000
1129.190917,14258.000000,7.500000,7.500000
1061.194679,14258.189354,7.500000,7.500000
993.199699,14258.708399,7.500000,7.500000
925.203852,14259.000000,7.500000,7.500000
857.206891,14259.000000,7.500000,7.500000
789.210141,14259.053463,7.500000,7.500000
721.215288,14259.588856,7.500000,7.500000
653.219946,14260.000000,7.500000,7.500000
585.222985,14260.000000,7.500000,7.500000
517.226024,14260.000000,7.500000,7.500000
449.237475,14260.942188,7.500000,7.500000
381.260423,14262.427811,7.500000,7.500000
313.344784,14265.752353,7.500000,7.500000
245.436186,14269.167292,7.500000,7.500000
177.824997,14276.400117,7.500000,7.500000
110.213807,14283.632942,7.500000,7.500000
42.602618,14290.865766,7.500000,7.500000
-24.527650,14301.580958,7.500000,7.500000
-91.558125,14313.002970,7.500000,7.500000
-158.474330,14325.078075,7.500000,7.500000
-225.317158,14337.504085,7.500000,7.500000
-291.465024,14353.253577,7.500000,7.500000
-357.612890,14369.003069,7.500000,7.500000
-423.369933,14386.123311,7.500000,7.500000
-487.877514,14407.625838,7.500000,7.500000
-552.385095,14429.128365,7.500000,7.500000
-616.741291,14451.029346,7.500000,7.500000
-679.252933,14477.785302,7.500000,7.500000
-741.764576,14504.541258,7.500000,7.500000
-804.276219,14531.297214,7.500000,7.500000
-866.787862,14558.053170,7.500000,7.500000
-926.791609,14590.020496,7.500000,7.500000
-986.703352,14622.179005,7.500000,7.500000
-1044.256102,14658.262885,7.500000,7.500000
-1100.771688,14696.072608,7.500000,7.500000
-1156.732401,14734.646887,7.500000,7.500000
-1210.199658,14776.656874,7.500000,7.500000
-1261.927715,14820.644010,7.500000,7.500000
-1310.413415,14868.317100,7.500000,7.500000
-1358.899115,14915.990191,7.500000,7.500000
-1407.384815,14963.663281,7.500000,7.500000
-1452.490073,15014.438549,7.500000,7.500000
-1495.832991,15066.831088,7.500000,7.500000
-1537.024479,15120.877456,7.500000,7.500000
-1576.510282,15176.235003,7.500000,7.500000
-1615.996085,15231.592550,7.500000,7.500000
-1651.707637,15289.452180,7.500000,7.500000
-1687.320726,15347.377084,7.500000,7.500000
-1720.821990,15406.520682,7.500000,7.500000
-1753.155703,15466.338051,7.500000,7.500000
-1783.363487,15527.244083,7.500000,7.500000
-1813.000425,15588.442437,7.500000,7.500000
-1842.334119,15649.782829,7.500000,7.500000
-1870.376825,15711.727912,7.500000,7.500000
-1898.419532,15773.672995,7.500000,7.500000
-1926.664457,15835.526035,7.500000,7.500000
-1954.959621,15897.356209,7.500000,7.500000
-1983.226779,15959.199190,7.500000,7.500000
-2011.490566,16021.043713,7.500000,7.500000
-2039.754352,16082.888236,7.500000,7.500000
-2068.273571,16144.614013,7.500000,7.500000
-2097.337908,16206.086372,7.500000,7.500000
-2126.402245,16267.558732,7.500000,7.500000
-2155.466583,16329.031091,7.500000,7.500000
-2185.287604,16390.132287,7.500000,7.500000
-2216.107000,16450.743767,7.500000,7.500000
-2248.500211,16510.500365,7.500000,7.500000
-2282.569155,16569.346722,7.500000,7.500000
-2316.638099,16628.193080,7.500000,7.500000
-2353.295647,16685.403007,7.500000,7.500000
-2391.839693,16741.420354,7.500000,7.500000
-2434.229721,16794.457361,7.500000,7.500000
-2478.853217,16845.763602,7.500000,7.500000
-2523.476712,16897.069842,7.500000,7.500000
-2568.100207,16948.376083,7.500000,7.500000
-2612.723702,16999.682324,7.500000,7.500000
-2664.090219,17044.230048,7.500000,7.500000
-2715.498747,17088.735665,7.500000,7.500000
-2766.907276,17133.241281,7.500000,7.500000
-2818.315804,17177.746897,7.500000,7.500000
-2869.724332,17222.252514,7.500000,7.500000
-2923.150034,17264.182089,7.500000,7.500000
-2978.684632,17303.418490,7.500000,7.500000
-3036.526517,17339.115910,7.500000,7.500000
-3094.833429,17374.100058,7.500000,7.500000
-3153.140342,17409.084205,7.500000,7.500000
-3214.562522,17438.095713,7.500000,7.500000
-3276.618700,17465.891710,7.500000,7.500000
-3338.674879,17493.687706,7.500000,7.500000
-3400.731057,17521.483702,7.500000,7.500000
-3463.252866,17548.084289,7.500000,7.500000
-3527.760447,17569.586816,7.500000,7.500000
-3592.677018,17589.777199,7.500000,7.500000
-3658.072730,17608.365993,7.500000,7.500000
-3724.412096,17623.288295,7.500000,7.500000
-3790.751463,17638.210598,7.500000,7.500000
-3857.090829,17653.132900,7.500000,7.500000
-3923.430196,17668.055203,7.500000,7.500000
-3989.769562,17682.977505,7.500000,7.500000
-4056.108929,17697.899808,7.500000,7.500000
-4122.904906,17710.607170,7.500000,7.500000
-4189.559746,17724.049310,7.500000,7.500000
-4256.354149,17736.762389,7.500000,7.500000
-4323.263522,17748.875293,7.500000,7.500000
-4390.230373,17760.665315,7.500000,7.500000
-4457.565768,17769.935162,7.500000,7.500000
-4525.381176,17772.391453,7.500000,7.500000
-4591.852496,17760.878373,7.500000,7.500000
-4655.089266,17737.444865,7.500000,7.500000
-4706.489311,17693.442833,7.500000,7.500000
-4753.660772,17644.657958,7.500000,7.500000
-4788.188289,17586.264885,7.500000,7.500000
-4816.156458,17524.530625,7.500000,7.500000
-4834.015345,17458.925468,7.500000,7.500000
-4847.727131,17392.325366,7.500000,7.500000
-4864.163495,17326.346020,7.500000,7.500000
-4882.878880,17261.022708,7.500000,7.500000
-4904.744001,17196.663853,7.500000,7.500000
-4931.766309,17134.266886,7.500000,7.500000
-4958.883162,17071.912161,7.500000,7.500000
-4987.333832,17010.153389,7.500000,7.500000
-5016.833361,16948.895292,7.500000,7.500000
-5046.737664,16887.829198,7.500000,7.500000
-5075.734086,16826.324774,7.500000,7.500000
-5104.749543,16764.829327,7.500000,7.500000
-5133.765000,16703.333881,7.500000,7.500000
-5162.168898,16641.554805,7.500000,7.500000
-5190.369651,16579.681513,7.500000,7.500000
-5218.910677,16517.966348,7.500000,7.500000
-5248.422618,16456.708143,7.500000,7.500000
-5278.064428,16395.512148,7.500000,7.500000
-5308.573392,16334.747712,7.500000,7.500000
-5339.669778,16274.278965,7.500000,7.500000
-5371.458163,16214.170020,7.500000,7.500000
-5403.820847,16154.372715,7.500000,7.500000
-5436.890670,16094.959135,7.500000,7.500000
-5470.274538,16035.721998,7.500000,7.500000
-5503.817274,15976.574120,7.500000,7.500000
-5537.360010,15917.426241,7.500000,7.500000
-5570.902746,15858.278363,7.500000,7.500000
-5604.616896,15799.228127,7.500000,7.500000
-5638.385594,15740.208963,7.500000,7.500000
-5672.154291,15681.189798,7.500000,7.500000
-5705.844304,15622.125761,7.500000,7.500000
-5739.446133,15563.011433,7.500000,7.500000
-5772.744597,15503.725854,7.500000,7.500000
-5805.995503,15444.413427,7.500000,7.500000
-5838.805252,15384.857039,7.500000,7.500000
-5871.365741,15325.162808,7.500000,7.500000
-5903.283145,15265.123407,7.500000,7.500000
-5935.035989,15204.995680,7.500000,7.500000
-5966.788834,15144.867953,7.500000,7.500000
-5998.454005,15084.694024,7.500000,7.500000
-6030.101961,15024.511024,7.500000,7.500000
-6062.068425,14964.496703,7.500000,7.500000
-6094.066995,14904.499384,7.500000,7.500000
-6126.065565,14844.502066,7.500000,7.500000
-6158.178827,14784.566263,7.500000,7.500000
-6190.458317,14724.719616,7.500000,7.500000
-6222.737808,14664.872969,7.500000,7.500000
-6255.017299,14605.026322,7.500000,7.500000
-6287.275568,14545.168259,7.500000,7.500000
-6319.425735,14485.252039,7.500000,7.500000
