# x_m,y_m,w_tr_right_m,w_tr_left_m
-5008.307426,10536.853254,7.500000,7.500000
-4959.878203,10569.043465,7.500000,7.500000
-4910.926199,10600.451976,7.500000,7.500000
-4861.974195,10631.860488,7.500000,7.500000
-4812.947287,10663.143878,7.500000,7.500000
-4762.141370,10691.455572,7.500000,7.500000
-4711.335453,10719.767267,7.500000,7.500000
-4660.529536,10748.078961,7.500000,7.500000
-4609.723618,10776.390655,7.500000,7.500000
-4558.917701,10804.702350,7.500000,7.500000
-4506.788055,10830.474662,7.500000,7.500000
-4454.483898,10855.912203,7.500000,7.500000
-4402.179741,10881.349743,7.500000,7.500000
-4349.546779,10906.080130,7.500000,7.500000
-4296.388042,10929.679748,7.500000,7.500000
-4243.229306,10953.279366,7.500000,7.500000
-4190.070569,10976.878985,7.500000,7.500000
-4136.881860,11000.410471,7.500000,7.500000
-4083.565186,11023.651073,7.500000,7.500000
-4030.248513,11046.891674,7.500000,7.500000
-3976.848942,11069.941088,7.500000,7.500000
-3923.563596,11093.253427,7.500000,7.500000
-3870.278250,11116.565766,7.500000,7.500000
-3816.992904,11139.878105,7.500000,7.500000
-3763.707558,11163.190444,7.500000,7.500000
-3710.474331,11186.621481,7.500000,7.500000
-3657.251285,11210.075705,7.500000,7.500000
-3604.102197,11233.696613,7.500000,7.500000
-3550.998534,11257.419899,7.500000,7.500000
-3497.894872,11281.143185,7.500000,7.500000
-3444.791209,11304.866470,7.500000,7.500000
-3391.687546,11328.589756,7.500000,7.500000
-3338.636952,11352.429365,7.500000,7.500000
-3285.913286,11376.985593,7.500000,7.500000
-3233.189620,11401.541821,7.500000,7.500000
-3180.580150,11426.339317,7.500000,7.500000
-3128.164705,11451.546745,7.500000,7.500000
-3075.749260,11476.754173,7.500000,7.500000
-3024.629900,11504.474610,7.500000,7.500000
-2973.702096,11532.566460,7.500000,7.500000
-2922.774291,11560.658309,7.500000,7.500000
-2871.846487,11588.750158,7.500000,7.500000
-2820.918683,11616.842008,7.500000,7.500000
-2770.593322,11645.955252,7.500000,7.500000
-2721.369162,11676.935493,7.500000,7.500000
-2672.145002,11707.915733,7.500000,7.500000
-2622.349213,11737.943307,7.500000,7.500000
-2571.850642,11766.799633,7.500000,7.500000
-2521.352071,11795.655960,7.500000,7.500000
-2468.962071,11820.262499,7.500000,7.500000
-2413.722506,11838.466447,7.500000,7.500000
-2356.141773,11840.861743,7.500000,7.500000
-2297.997140,11839.449323,7.500000,7.500000
-2239.852508,11838.036903,7.500000,7.500000
-2181.707875,11836.624483,7.500000,7.500000
-2126.274060,11822.994901,7.500000,7.500000
-2072.988714,11799.682562,7.500000,7.500000
-2019.703367,11776.370223,7.500000,7.500000
-1971.702593,11743.819119,7.500000,7.500000
-1924.594914,11709.706662,7.500000,7.500000
-1877.487234,11675.594204,7.500000,7.500000
-1830.379554,11641.481746,7.500000,7.500000
-1783.271874,11607.369288,7.500000,7.500000
-1734.971898,11575.133391,7.500000,7.500000
-1684.078356,11546.979516,7.500000,7.500000
-1633.184814,11518.825642,7.500000,7.500000
-1582.291272,11490.671768,7.500000,7.500000
-1528.755545,11468.526342,7.500000,7.500000
-1473.606924,11450.048712,7.500000,7.500000
-1418.458303,11431.571081,7.500000,7.500000
-1363.155570,11413.637173,7.500000,7.500000
-1306.513354,11400.429123,7.500000,7.500000
-1249.871137,11387.221072,7.500000,7.500000
-1193.228921,11374.013022,7.500000,7.500000
-1136.512861,11361.150008,7.500000,7.500000
-1079.426308,11350.018130,7.500000,7.500000
-1022.339755,11338.886252,7.500000,7.500000
-965.253201,11327.754374,7.500000,7.500000
-908.141186,11316.754294,7.500000,7.500000
-851.016213,11305.821285,7.500000,7.500000
-793.891239,11294.888275,7.500000,7.500000
-736.768047,11283.946800,7.500000,7.500000
-680.078235,11270.944549,7.500000,7.500000
-623.442667,11257.728744,7.500000,7.500000
-567.419676,11242.101278,7.500000,7.500000
-511.396685,11226.473812,7.500000,7.500000
-455.373693,11210.846346,7.500000,7.500000
-400.254961,11192.387035,7.500000,7.500000
-345.542712,11172.654749,7.500000,7.500000
-290.830464,11152.922462,7.500000,7.500000
-236.118215,11133.190176,7.500000,7.500000
-181.855575,11112.364987,7.500000,7.500000
-129.096558,11087.884803,7.500000,7.500000
-76.337541,11063.404619,7.500000,7.500000
-26.676436,11033.241714,7.500000,7.500000
22.484221,11002.160803,7.500000,7.500000
71.644878,10971.079891,7.500000,7.500000
120.805535,10939.998980,7.500000,7.500000
169.966192,10908.918068,7.500000,7.500000
213.674847,10870.734112,7.500000,7.500000
255.191239,10830.001048,7.500000,7.500000
296.707631,10789.267985,7.500000,7.500000
338.224023,10748.534921,7.500000,7.500000
379.740415,10707.801857,7.500000,7.500000
421.256806,10667.068794,7.500000,7.500000
461.990797,10625.635590,7.500000,7.500000
497.880760,10579.867655,7.500000,7.500000
533.770723,10534.099721,7.500000,7.500000
569.327865,10488.088976,7.500000,7.500000
601.954798,10439.940492,7.500000,7.500000
634.581731,10391.792009,7.500000,7.500000
667.208664,10343.643525,7.500000,7.500000
695.126828,10292.637574,7.500000,7.500000
722.771444,10241.465624,7.500000,7.500000
750.416061,10190.293675,7.500000,7.500000
778.060677,10139.121725,7.500000,7.500000
805.705294,10087.949775,7.500000,7.500000
828.593590,10034.528547,7.500000,7.500000
850.607066,9980.693612,7.500000,7.500000
872.620541,9926.858678,7.500000,7.500000
