# x_m,y_m,w_tr_right_m,w_tr_left_m
-2390.135007,5011.575112,7.500000,7.500000
-2342.944301,5007.025167,7.500000,7.500000
-2295.673205,5003.299366,7.500000,7.500000
-2248.402109,4999.573565,7.500000,7.500000
-2201.131013,4995.847765,7.500000,7.500000
-2153.837479,4992.479883,7.500000,7.500000
-2106.471171,4990.272850,7.500000,7.500000
-2059.104863,4988.065818,7.500000,7.500000
-2011.738555,4985.858786,7.500000,7.500000
-1964.372247,4983.651753,7.500000,7.500000
-1917.005939,4981.444721,7.500000,7.500000
-1869.631040,4979.452340,7.500000,7.500000
-1822.239859,4977.866761,7.500000,7.500000
-1774.848678,4976.281183,7.500000,7.500000
-1727.457497,4974.695604,7.500000,7.500000
-1680.066316,4973.110025,7.500000,7.500000
-1632.675135,4971.524447,7.500000,7.500000
-1585.283171,4969.962534,7.500000,7.500000
-1537.890819,4968.412317,7.500000,7.500000
-1490.498468,4966.862099,7.500000,7.500000
-1443.106117,4965.311882,7.500000,7.500000
-1395.712251,4963.813666,7.500000,7.500000
-1348.310045,4962.601677,7.500000,7.500000
-1300.907838,4961.389689,7.500000,7.500000
-1253.505631,4960.177701,7.500000,7.500000
-1206.103425,4958.965713,7.500000,7.500000
-1158.701218,4957.753724,7.500000,7.500000
-1111.299011,4956.541736,7.500000,7.500000
-1063.896805,4955.329748,7.500000,7.500000
-1016.492232,4954.215733,7.500000,7.500000
-969.086776,4953.138336,7.500000,7.500000
-921.681319,4952.060939,7.500000,7.500000
-874.276838,4950.941464,7.500000,7.500000
-826.872416,4949.819465,7.500000,7.500000
-779.467994,4948.697467,7.500000,7.500000
-732.101064,4946.765591,7.500000,7.500000
-685.217617,4939.949839,7.500000,7.500000
-638.463530,4932.044558,7.500000,7.500000
-591.709443,4924.139278,7.500000,7.500000
-544.955356,4916.233997,7.500000,7.500000
-499.498830,4904.184450,7.500000,7.500000
-456.584689,4884.014804,7.500000,7.500000
-413.705599,4863.785890,7.500000,7.500000
-375.357196,4835.896142,7.500000,7.500000
-337.008792,4808.006394,7.500000,7.500000
-309.487335,4769.393518,7.500000,7.500000
-281.968360,4730.778182,7.500000,7.500000
-265.008327,4687.028311,7.500000,7.500000
-253.310284,4641.171987,7.500000,7.500000
-246.604409,4594.230860,7.500000,7.500000
-246.000000,4546.856116,7.500000,7.500000
-246.000000,4499.438418,7.500000,7.500000
-254.669545,4452.864134,7.500000,7.500000
-269.607025,4407.999258,7.500000,7.500000
-286.528890,4363.703788,7.500000,7.500000
-306.749145,4320.867968,7.500000,7.500000
-328.153865,4278.556314,7.500000,7.500000
-352.569875,4237.963467,7.500000,7.500000
-378.117379,4198.016463,7.500000,7.500000
-405.146225,4159.087266,7.500000,7.500000
-433.274358,4120.913371,7.500000,7.500000
-462.310395,4083.437929,7.500000,7.500000
-491.995463,4046.461791,7.500000,7.500000
-523.284536,4010.864635,7.500000,7.500000
-555.388998,3975.968481,7.500000,7.500000
-587.493460,3941.072326,7.500000,7.500000
-621.639488,3908.203144,7.500000,7.500000
-656.304446,3875.849183,7.500000,7.500000
-691.406771,3843.997961,7.500000,7.500000
-728.247138,3814.144561,7.500000,7.500000
-766.165062,3785.705397,7.500000,7.500000
-804.724871,3758.108671,7.500000,7.500000
-843.284679,3730.511945,7.500000,7.500000
-883.870111,3705.996566,7.500000,7.500000
-924.493830,3681.539429,7.500000,7.500000
-965.837835,3658.355583,7.500000,7.500000
-1007.727290,3636.135959,7.500000,7.500000
-1049.616745,3613.916335,7.500000,7.500000
-1092.492971,3593.692419,7.500000,7.500000
-1135.580335,3573.895522,7.500000,7.500000
-1178.988469,3554.867584,7.500000,7.500000
-1223.371434,3538.176555,7.500000,7.500000
-1267.754400,3521.485525,7.500000,7.500000
-1312.817566,3506.828590,7.500000,7.500000
-1358.312995,3493.464308,7.500000,7.500000
-1403.808424,3480.100025,7.500000,7.500000
-1449.378413,3467.024808,7.500000,7.500000
-1495.662001,3456.716191,7.500000,7.500000
-1541.945589,3446.407573,7.500000,7.500000
-1588.229177,3436.098956,7.500000,7.500000
-1634.512765,3425.790339,7.500000,7.500000
-1681.078498,3417.160172,7.500000,7.500000
-1728.188774,3411.769444,7.500000,7.500000
-1775.299051,3406.378716,7.500000,7.500000
-1822.409328,3400.987987,7.500000,7.500000
-1869.540203,3395.870480,7.500000,7.500000
-1916.926199,3394.136846,7.500000,7.500000
-1964.314512,3393.529692,7.500000,7.500000
-2011.707237,3395.068417,7.500000,7.500000
-2059.099963,3396.607142,7.500000,7.500000
-2106.480193,3398.365233,7.500000,7.500000
-2153.741108,3402.218025,7.500000,7.500000
-2201.002024,3406.070817,7.500000,7.500000
-2248.262939,3409.923609,7.500000,7.500000
-2295.484198,3414.164726,7.500000,7.500000
-2342.548324,3419.944531,7.500000,7.500000
-2389.612450,3425.724336,7.500000,7.500000
-2436.676576,3431.504141,7.500000,7.500000
-2483.688911,3437.681229,7.500000,7.500000
-2530.545481,3444.952185,7.500000,7.500000
-2577.396028,3452.264120,7.500000,7.500000
-2624.246575,3459.576055,7.500000,7.500000
-2671.052218,3467.156131,7.500000,7.500000
-2717.728858,3475.506539,7.500000,7.500000
-2764.405499,3483.856947,7.500000,7.500000
-2811.082140,3492.207355,7.500000,7.500000
-2857.758781,3500.557764,7.500000,7.500000
-2904.399391,3509.105477,7.500000,7.500000
-2951.014731,3517.791565,7.500000,7.500000
-2997.630072,3526.477653,7.500000,7.500000
-3044.236599,3535.210086,7.500000,7.500000
-3090.786153,3544.242089,7.500000,7.500000
-3137.335708,3553.274093,7.500000,7.500000
-3183.927881,3562.074414,7.500000,7.500000
-3230.644355,3570.199018,7.500000,7.500000
-3277.360828,3578.323622,7.500000,7.500000
-3324.077302,3586.448226,7.500000,7.500000
-3370.793776,3594.572831,7.500000,7.500000
-3417.641647,3601.784061,7.500000,7.500000
-3464.753887,3607.157605,7.500000,7.500000
-3511.866126,3612.531150,7.500000,7.500000
