# x_m,y_m,w_tr_right_m,w_tr_left_m
1413.942702,7261.542142,7.500000,7.500000
1375.720089,7215.533440,7.500000,7.500000
1339.462600,7168.022491,7.500000,7.500000
1305.091396,7119.069563,7.500000,7.500000
1273.152190,7068.553735,7.500000,7.500000
1242.902854,7016.951928,7.500000,7.500000
1215.446671,6963.986449,7.500000,7.500000
1193.363495,6908.397762,7.500000,7.500000
1171.280318,6852.809075,7.500000,7.500000
1160.154981,6794.471496,7.500000,7.500000
1158.299237,6735.007632,7.500000,7.500000
1170.055426,6676.607858,7.500000,7.500000
1196.564668,6623.610648,7.500000,7.500000
1233.480269,6577.211370,7.500000,7.500000
1283.624350,6545.279196,7.500000,7.500000
1337.316188,6519.434788,7.500000,7.500000
1394.771814,6502.802896,7.500000,7.500000
1454.242338,6498.066258,7.500000,7.500000
1513.971903,6501.251835,7.500000,7.500000
1572.906948,6510.827862,7.500000,7.500000
1631.598114,6522.365441,7.500000,7.500000
1689.072436,6538.711425,7.500000,7.500000
1745.958587,6557.142881,7.500000,7.500000
1801.908325,6578.294611,7.500000,7.500000
1857.802940,6599.591367,7.500000,7.500000
1913.677196,6620.941693,7.500000,7.500000
1969.438817,6642.582485,7.500000,7.500000
2025.096030,6664.492376,7.500000,7.500000
2080.747899,6686.415839,7.500000,7.500000
2136.399768,6708.339303,7.500000,7.500000
2192.088027,6730.169909,7.500000,7.500000
2247.817631,6751.895009,7.500000,7.500000
2303.464818,6773.828242,7.500000,7.500000
2358.959446,6796.146734,7.500000,7.500000
2414.074985,6819.376338,7.500000,7.500000
2469.022488,6843.009803,7.500000,7.500000
2523.854156,6866.910786,7.500000,7.500000
2578.685824,6890.811769,7.500000,7.500000
2633.382656,6915.019374,7.500000,7.500000
2688.058733,6939.274175,7.500000,7.500000
2742.470155,6964.106412,7.500000,7.500000
2796.536565,6989.691410,7.500000,7.500000
2850.640480,7015.196733,7.500000,7.500000
2904.810333,7040.561981,7.500000,7.500000
2958.978208,7065.931443,7.500000,7.500000
3013.093942,7091.411946,7.500000,7.500000
3067.209677,7116.892449,7.500000,7.500000
3121.325412,7142.372952,7.500000,7.500000
3175.441147,7167.853455,7.500000,7.500000
3229.958223,7192.461837,7.500000,7.500000
3284.512219,7216.989990,7.500000,7.500000
3339.249929,7241.101880,7.500000,7.500000
3394.137268,7264.874740,7.500000,7.500000
3449.024606,7288.647600,7.500000,7.500000
3503.787054,7312.705856,7.500000,7.500000
3558.493581,7336.891899,7.500000,7.500000
3613.415109,7360.585372,7.500000,7.500000
3668.346961,7384.255194,7.500000,7.500000
3723.467247,7407.480828,7.500000,7.500000
3778.662626,7430.529448,7.500000,7.500000
3833.858006,7453.578068,7.500000,7.500000
3890.291498,7472.835653,7.500000,7.500000
3948.451218,7486.807617,7.500000,7.500000
4006.610937,7500.779581,7.500000,7.500000
4064.770657,7514.751545,7.500000,7.500000
4122.930377,7528.723509,7.500000,7.500000
4181.090097,7542.695473,7.500000,7.500000
4239.249817,7556.667437,7.500000,7.500000
4297.409537,7570.639400,7.500000,7.500000
4355.569257,7584.611364,7.500000,7.500000
4414.397517,7584.954800,7.500000,7.500000
4473.645489,7576.742209,7.500000,7.500000
4530.018114,7557.093287,7.500000,7.500000
4586.105062,7536.308124,7.500000,7.500000
4642.192010,7515.522961,7.500000,7.500000
4692.608472,7483.670408,7.500000,7.500000
4742.241545,7450.288873,7.500000,7.500000
4788.455045,7412.579958,7.500000,7.500000
4830.516121,7370.165827,7.500000,7.500000
4869.953173,7325.193750,7.500000,7.500000
4900.693929,7273.913855,7.500000,7.500000
4931.197553,7222.461959,7.500000,7.500000
4958.928091,7169.725528,7.500000,7.500000
4978.447788,7113.185717,7.500000,7.500000
4991.754247,7054.978158,7.500000,7.500000
4997.211309,6995.669668,7.500000,7.500000
4997.602245,6935.856493,7.500000,7.500000
4997.993181,6876.043317,7.500000,7.500000
4981.361628,6818.633269,7.500000,7.500000
4964.427881,6761.265882,7.500000,7.500000
4946.038818,6704.581361,7.500000,7.500000
4912.739757,6654.892918,7.500000,7.500000
4879.440696,6605.204476,7.500000,7.500000
4846.141635,6555.516033,7.500000,7.500000
4810.082680,6508.226399,7.500000,7.500000
4765.517580,6468.330024,7.500000,7.500000
4720.952481,6428.433650,7.500000,7.500000
4677.245860,6387.601084,7.500000,7.500000
4633.646569,6346.651474,7.500000,7.500000
4590.047278,6305.701863,7.500000,7.500000
4546.447987,6264.752253,7.500000,7.500000
4505.016392,6221.649265,7.500000,7.500000
4464.356640,6177.779533,7.500000,7.500000
